,X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,url,user_is_verified,user_name,language,engagement,char_count,word_count,tokens,doc_prep,doc_prep_nostop,lemmatize
10,27,Tue Aug 22 23:19:00 +00:00 2023,Quant ‡ l'autre machin en caoutchouc il protËge mÍme pas du HPV. #Gardasil contre le cancer du col de l'utÈrus et de la teub,0,,,,,,,,,,,,,,,,,0,0,0,94321b51,48ec7f97,8e27958c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6941271406759608e+18,,,,,https://twitter.com/ChochottedePE/status/1694127140675961045,False,94321b51,fr,0,124,24,"['Quant', '‡', ""l'autre"", 'machin', 'en', 'caoutchouc', 'il', 'protËge', 'mÍme', 'pas', 'du', 'HPV', '.', '#', 'Gardasil', 'contre', 'le', 'cancer', 'du', 'col', 'de', ""l'utÈrus"", 'et', 'de', 'la', 'teub']","['quant', 'machin', 'caoutchouc', 'protëge', 'míme', 'pas', 'hpv', 'gardasil', 'contre', 'cancer', 'col', 'teub']","['quant', 'machin', 'caoutchouc', 'protëge', 'míme', 'hpv', 'gardasil', 'contre', 'cancer', 'col', 'teub']","['quant', 'machin', 'caoutchouc', 'protëge', 'míme', 'hpv', 'gardasil', 'contre', 'cancer', 'col', 'teub']"
11,32,Thu Jul 27 06:20:00 +00:00 2023,"??#GARDASIL bÈnÈfices risques, qui croire lorsque les effets secondaires se multiplient. piped.video/AgvY-EdSHLg",30,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,1.6844487194107983e+18,https://piped.video/AgvY-EdSHLg,,,,https://twitter.com/Resistance_SM/status/1684448719410798594,True,abd0d0bf,fr,70,112,12,"['?', '?', '#', 'GARDASIL', 'bÈnÈfices', 'risques', ',', 'qui', 'croire', 'lorsque', 'les', 'effets', 'secondaires', 'se', 'multiplient', '.', 'piped.video/AgvY-EdSHLg']","['gardasil', 'bènèfices', 'risques', 'qui', 'croire', 'lorsque', 'les', 'effets', 'secondaires', 'multiplient']","['gardasil', 'bènèfices', 'risques', 'croire', 'lorsque', 'effets', 'secondaires', 'multiplient']","['gardasil', 'bènèfice', 'risque', 'croire', 'lorsque', 'effet', 'secondaire', 'multiplier']"
12,39,Mon Jul 03 15:50:00 +00:00 2023,"Sur le #Gardasil""""#netouchezpasauxenfants",1,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#netouchezpasauxenfants,,,,,,,,,,,,,,,,,,,,,,,1.6758948611472753e+18,,,,,https://twitter.com/mariefrancois94/status/1675894861147275264,False,443d7512,fr,2,41,3,"['Sur', 'le', '#', 'Gardasil', ""''"", ""''"", '#', 'netouchezpasauxenfants']","['sur', 'gardasil', 'netouchezpasauxenfants']","['gardasil', 'netouchezpasauxenfants']","['gardasil', 'netouchezpasauxenfant']"
13,40,Thu Jul 27 06:04:00 +00:00 2023,"@FederationPEEP @FCPE_nationale  Les injections ?? de masse ayant eu lieu dans les #collËges et #lycÈes, pourriez-vous demander au gvt ces statistiques ?? ? Comptez-vous laisser faire pour le #Gardasil ? #Enfants #Adolescents #Vaccinodromes #PEEP #FCPE",0,cfd07bbc,5870d139,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#collËges,"#lycÈes,",#Gardasil,#Enfants,#Adolescents,#Vaccinodromes,#PEEP,#FCPE,,,,,,,,,,,,,,,,,1.6844446757242675e+18,,,,,https://twitter.com/DLFParis16/status/1684444675724267520,False,12ba55ec,fr,0,252,35,"['@', 'FederationPEEP', '@', 'FCPE_nationale', 'Les', 'injections', '?', '?', 'de', 'masse', 'ayant', 'eu', 'lieu', 'dans', 'les', '#', 'collËges', 'et', '#', 'lycÈes', ',', 'pourriez-vous', 'demander', 'au', 'gvt', 'ces', 'statistiques', '?', '?', '?', 'Comptez-vous', 'laisser', 'faire', 'pour', 'le', '#', 'Gardasil', '?', '#', 'Enfants', '#', 'Adolescents', '#', 'Vaccinodromes', '#', 'PEEP', '#', 'FCPE']","['federationpeep', 'les', 'injections', 'masse', 'ayant', 'lieu', 'dans', 'les', 'collëges', 'lycèes', 'demander', 'gvt', 'ces', 'statistiques', 'laisser', 'faire', 'pour', 'gardasil', 'enfants', 'adolescents', 'vaccinodromes', 'peep', 'fcpe']","['federationpeep', 'injections', 'masse', 'lieu', 'collëges', 'lycèes', 'demander', 'gvt', 'statistiques', 'laisser', 'faire', 'gardasil', 'enfants', 'adolescents', 'vaccinodromes', 'peep', 'fcpe']","['federationpeep', 'injection', 'masse', 'lieu', 'collëge', 'lycèes', 'demander', 'gvt', 'statistique', 'laisser', 'faire', 'gardasil', 'enfant', 'adolescent', 'vaccinodrome', 'peep', 'fcpe']"
14,43,Tue Aug 22 21:20:00 +00:00 2023,"Audition parlementaire tout y est ! ""#Gardasil#HpB#GrippeNanoparticules d'aluminium #AlzheimerAutisme 1/35 enfants Asthme 1/11 enfants Maladies auto immunes.....""#CrimesAgainstHumanity",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#HpB,#Grippe,#Alzheimer,#CrimesAgainstHumanity,,,,,,,,,,,,,,,,,,,,1.69409724928059e+18,,,,,https://twitter.com/JaneOfArc6/status/1694097249280589905,False,7086e2aa,fr,1,184,17,"['Audition', 'parlementaire', 'tout', 'y', 'est', '!', '``', '#', 'Gardasil', '#', 'HpB', '#', 'GrippeNanoparticules', ""d'aluminium"", '#', 'AlzheimerAutisme', '1/35', 'enfants', 'Asthme', '1/11', 'enfants', 'Maladies', 'auto', 'immunes', '.....', ""''"", '#', 'CrimesAgainstHumanity']","['audition', 'parlementaire', 'tout', 'est', 'gardasil', 'hpb', 'grippenanoparticules', 'alzheimerautisme', 'enfants', 'asthme', 'enfants', 'maladies', 'auto', 'immunes', 'crimesagainsthumanity']","['audition', 'parlementaire', 'tout', 'gardasil', 'hpb', 'grippenanoparticules', 'alzheimerautisme', 'enfants', 'asthme', 'enfants', 'maladies', 'auto', 'immunes', 'crimesagainsthumanity']","['audition', 'parlementaire', 'tout', 'gardasil', 'hpb', 'grippenanoparticule', 'alzheimerautisme', 'enfant', 'asthme', 'enfant', 'maladie', 'auto', 'immune', 'crimesagainsthumanity']"
15,45,Wed Jul 05 18:19:00 +00:00 2023,"#CrimesAgainstChildren #Injection #Papillonavirus #Gardasil""""ProtÈger vos enfants, ces injections ont dÈj‡ ÈtÈ expÈrimentÈ dans d'autre pays. Non seulement, elles sont INEFFICACES, mais en sus, elles s'accompagnent d'effets secondaires. #ProtectChildren #ProtectOurKids #France",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#CrimesAgainstChildren,#Injection,#Papillonavirus,#Gardasil,#ProtectChildren,#ProtectOurKids,#France,,,,,,,,,,,,,,,,,,1.6766569543183974e+18,,,,,https://twitter.com/CerebroOnAir/status/1676656954318397443,False,af9119e0,fr,0,277,30,"['#', 'CrimesAgainstChildren', '#', 'Injection', '#', 'Papillonavirus', '#', 'Gardasil', ""''"", ""''"", 'ProtÈger', 'vos', 'enfants', ',', 'ces', 'injections', 'ont', 'dÈj‡', 'ÈtÈ', 'expÈrimentÈ', 'dans', ""d'autre"", 'pays', '.', 'Non', 'seulement', ',', 'elles', 'sont', 'INEFFICACES', ',', 'mais', 'en', 'sus', ',', 'elles', ""s'accompagnent"", ""d'effets"", 'secondaires', '.', '#', 'ProtectChildren', '#', 'ProtectOurKids', '#', 'France']","['crimesagainstchildren', 'injection', 'papillonavirus', 'gardasil', 'protèger', 'vos', 'enfants', 'ces', 'injections', 'ont', 'ètè', 'expèrimentè', 'dans', 'pays', 'non', 'seulement', 'elles', 'sont', 'inefficaces', 'mais', 'sus', 'elles', 'secondaires', 'protectchildren', 'protectourkids', 'france']","['crimesagainstchildren', 'injection', 'papillonavirus', 'gardasil', 'protèger', 'enfants', 'injections', 'ètè', 'expèrimentè', 'pays', 'non', 'seulement', 'elles', 'inefficaces', 'sus', 'elles', 'secondaires', 'protectchildren', 'protectourkids', 'france']","['crimesagainstchildren', 'injection', 'papillonaviru', 'gardasil', 'protèger', 'enfant', 'injection', 'ètè', 'expèrimentè', 'pays', 'non', 'seulement', 'lui', 'inefficace', 'sus', 'lui', 'secondaire', 'protectchildren', 'protectourkid', 'france']"
16,47,Sat Aug 26 08:59:00 +00:00 2023,"Bonjour, non, il faut l'accord des deux parents pour celui-ci ?? #Gardasil #papillomavirus #TouchePas¿MonGosse """"gouvernement.fr/actualite/paÖ",5,,,,,,,,,,,,,,,,,0,1,1,1fc899d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#papillomavirus,#TouchePas¿MonGosse,,,,,,,,,,,,,,,,,,,,,,1.6953603186695537e+18,https://www.gouvernement.fr/actualite/papillomavirus-vaccination-pour-les-eleves-de-5e-a-la-rentree-2023,,,,https://twitter.com/AssociationPEC/status/1695360318669553707,False,a7587ab3,fr,7,142,15,"['Bonjour', ',', 'non', ',', 'il', 'faut', ""l'accord"", 'des', 'deux', 'parents', 'pour', 'celui-ci', '?', '?', '#', 'Gardasil', '#', 'papillomavirus', '#', 'TouchePas¿MonGosse', '``', ""''"", 'gouvernement.fr/actualite/paÖ']","['bonjour', 'non', 'faut', 'des', 'deux', 'parents', 'pour', 'gardasil', 'papillomavirus']","['bonjour', 'non', 'faut', 'deux', 'parents', 'gardasil', 'papillomavirus']","['bonjour', 'non', 'falloir', 'deux', 'parent', 'gardasil', 'papillomavirus']"
17,48,Sat May 06 13:17:00 +00:00 2023,#Merck est en procËs aux ???? sur le #Gardasil Chercher sur le compte @CHdefenseNY pour plus d'infos.,1,7b0e78d3,,,,,,,,,,,,,,,,0,0,0,0e18769e,063b417b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Merck,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6548378580358062e+18,,,,,https://twitter.com/DLFParis16/status/1654837858035806209,False,12ba55ec,fr,1,101,17,"['#', 'Merck', 'est', 'en', 'procËs', 'aux', '?', '?', '?', '?', 'sur', 'le', '#', 'Gardasil', 'Chercher', 'sur', 'le', 'compte', '@', 'CHdefenseNY', 'pour', 'plus', ""d'infos"", '.']","['merck', 'est', 'procës', 'aux', 'sur', 'gardasil', 'chercher', 'sur', 'compte', 'chdefenseny', 'pour', 'plus']","['merck', 'procës', 'gardasil', 'chercher', 'compte', 'chdefenseny', 'plus']","['merck', 'procë', 'gardasil', 'chercher', 'compte', 'chdefenseny', 'plus']"
18,49,Fri May 26 11:48:00 +00:00 2023,"Le druide...et ce n'est pas surprenant vu l'historique #H1N1,#Gardasil ...",0,,,,,,,,,,,,,,,,,0,0,0,e74fe1cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"#H1N1,#Gardasil",,,,,,,,,,,,,,,,,,,,,,,,1.6620630903121388e+18,,,,,https://twitter.com/ARTiCIe35/status/1662063090312138752,False,9695345a,fr,0,74,10,"['Le', 'druide', '...', 'et', 'ce', ""n'est"", 'pas', 'surprenant', 'vu', ""l'historique"", '#', 'H1N1', ',', '#', 'Gardasil', '...']","['druide', 'pas', 'surprenant', 'gardasil']","['druide', 'surprenant', 'gardasil']","['druide', 'surprenant', 'gardasil']"
19,57,Mon Jul 03 09:40:00 +00:00 2023,#Gardasil #GARDASIL poiZon tout mon soutien ‡ vous les victimes,1,,,,,,,,,,,,,,,,,0,0,0,6229fd75,e693a2e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#GARDASIL,,,,,,,,,,,,,,,,,,,,,,,1.6758016934123725e+18,,,,,https://twitter.com/Hell3June/status/1675801693412372483,False,f0dad914,fr,1,63,10,"['#', 'Gardasil', '#', 'GARDASIL', 'poiZon', 'tout', 'mon', 'soutien', '‡', 'vous', 'les', 'victimes']","['gardasil', 'gardasil', 'poizon', 'tout', 'mon', 'soutien', 'vous', 'les', 'victimes']","['gardasil', 'gardasil', 'poizon', 'tout', 'soutien', 'victimes']","['gardasil', 'gardasil', 'poizon', 'tout', 'soutien', 'victime']"
20,59,Fri Aug 18 21:27:00 +00:00 2023,"""""La vaccination, ca ne se discute pas"""""""".""Euh ben si, en fait. Et t'avise pas de t'approcher de mes gosses??????#Gardasil #Papillomavirus ""crowdbunker.com/v/hLfSTy2bw4",783,,,,,,,,,,,,,,,,,0,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,#Gardasil,#Papillomavirus,,,,,,,,,,,,,,,,,,,,,,,1.6926494061163648e+18,https://crowdbunker.com/v/hLfSTy2bw4,,,,https://twitter.com/ErikLoridan/status/1692649406116364763,False,5a109e29,fr,1062,169,21,"['``', '``', 'La', 'vaccination', ',', 'ca', 'ne', 'se', 'discute', 'pas', ""''"", ""''"", ""''"", ""''"", '.', '``', 'Euh', 'ben', 'si', ',', 'en', 'fait', '.', 'Et', ""t'avise"", 'pas', 'de', ""t'approcher"", 'de', 'mes', 'gosses', '?', '?', '?', '?', '?', '?', '#', 'Gardasil', '#', 'Papillomavirus', '``', 'crowdbunker.com/v/hLfSTy2bw4']","['vaccination', 'discute', 'pas', 'euh', 'ben', 'fait', 'pas', 'mes', 'gosses', 'gardasil', 'papillomavirus']","['vaccination', 'discute', 'euh', 'ben', 'fait', 'gosses', 'gardasil', 'papillomavirus']","['vaccination', 'discuter', 'euh', 'ben', 'faire', 'gosse', 'gardasil', 'papillomavirus']"
21,60,Fri Aug 04 07:12:00 +00:00 2023,#Vaccin #Gardasil : les essais sont aussi truquÈs que ceux de l'injection #Covid,6,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,#Vaccin,#Gardasil,#Covid,,,,,,,,,,,,,,,,,,,,,,1.6873609490642327e+18,,,,,https://twitter.com/DLFParis16/status/1687360949064232960,False,12ba55ec,fr,15,80,13,"['#', 'Vaccin', '#', 'Gardasil', ':', 'les', 'essais', 'sont', 'aussi', 'truquÈs', 'que', 'ceux', 'de', ""l'injection"", '#', 'Covid']","['vaccin', 'gardasil', 'les', 'essais', 'sont', 'aussi', 'truquès', 'que', 'ceux', 'covid']","['vaccin', 'gardasil', 'essais', 'aussi', 'truquès', 'ceux', 'covid']","['vaccin', 'gardasil', 'essai', 'aussi', 'truquès', 'celui', 'covid']"
22,62,Sat Jul 15 22:32:00 +00:00 2023,"Danger pour les ados ‡ la rentrÈe 2023! Le gouvernement pousse ‡ la vaccination contre le #papillomavirus (#Gardasil) vaccin dangereux et inefficace qui favorise de nouveaux virus""""pgibertie.com/2023/07/13/danÖ",6,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,#papillomavirus,,,,,,,,,,,,,,,,,,,,,,,,1.6803446195553812e+18,https://pgibertie.com/2023/07/13/danger-pour-les-ados-a-la-rentree-2023-le-gouvernement-pousse-a-la-vaccination-contre-le-papillomavirus-gardasil-vaccin-dangereux-et-inefficace-qui-favorise-de-nouveaux-virus/,,,,https://twitter.com/Utilisateur_21b/status/1680344619555381255,False,f5c9a112,fr,14,210,27,"['Danger', 'pour', 'les', 'ados', '‡', 'la', 'rentrÈe', '2023', '!', 'Le', 'gouvernement', 'pousse', '‡', 'la', 'vaccination', 'contre', 'le', '#', 'papillomavirus', '(', '#', 'Gardasil', ')', 'vaccin', 'dangereux', 'et', 'inefficace', 'qui', 'favorise', 'de', 'nouveaux', 'virus', ""''"", ""''"", 'pgibertie.com/2023/07/13/danÖ']","['danger', 'pour', 'les', 'ados', 'rentrèe', 'gouvernement', 'pousse', 'vaccination', 'contre', 'papillomavirus', 'gardasil', 'vaccin', 'dangereux', 'inefficace', 'qui', 'favorise', 'nouveaux', 'virus']","['danger', 'ados', 'rentrèe', 'gouvernement', 'pousse', 'vaccination', 'contre', 'papillomavirus', 'gardasil', 'vaccin', 'dangereux', 'inefficace', 'favorise', 'nouveaux', 'virus']","['danger', 'ado', 'rentrèe', 'gouvernement', 'pouss', 'vaccination', 'contre', 'papillomavirus', 'gardasil', 'vaccin', 'dangereu', 'inefficace', 'favoriser', 'nouveau', 'virus']"
23,63,Sun Jul 09 20:10:00 +00:00 2023,"Cette vaccination n'est pas obligatoire, c'est donc aux parents de dÈcider avec leur enfant si oui ou non cette vaccination est nÈcessaire ‡ 12 ans et prendre en compte les bÈnÈfices/risques de ces injections (3 doses sont nÈcessaires).#Gardasil #vaccination",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#vaccination,,,,,,,,,,,,,,,,,,,,,,,,1.678134657370542e+18,,,,,https://twitter.com/Maren31_Uhl/status/1678134657370542080,False,5c3a8cbb,fr,0,258,39,"['Cette', 'vaccination', ""n'est"", 'pas', 'obligatoire', ',', ""c'est"", 'donc', 'aux', 'parents', 'de', 'dÈcider', 'avec', 'leur', 'enfant', 'si', 'oui', 'ou', 'non', 'cette', 'vaccination', 'est', 'nÈcessaire', '‡', '12', 'ans', 'et', 'prendre', 'en', 'compte', 'les', 'bÈnÈfices/risques', 'de', 'ces', 'injections', '(', '3', 'doses', 'sont', 'nÈcessaires', ')', '.', '#', 'Gardasil', '#', 'vaccination']","['cette', 'vaccination', 'pas', 'obligatoire', 'donc', 'aux', 'parents', 'dècider', 'avec', 'leur', 'enfant', 'oui', 'non', 'cette', 'vaccination', 'est', 'nècessaire', 'ans', 'prendre', 'compte', 'les', 'ces', 'injections', 'doses', 'sont', 'nècessaires', 'gardasil', 'vaccination']","['cette', 'vaccination', 'obligatoire', 'donc', 'parents', 'dècider', 'enfant', 'oui', 'non', 'cette', 'vaccination', 'nècessaire', 'ans', 'prendre', 'compte', 'injections', 'doses', 'nècessaires', 'gardasil', 'vaccination']","['ce', 'vaccination', 'obligatoire', 'donc', 'parent', 'dècider', 'enfant', 'oui', 'non', 'ce', 'vaccination', 'nècessair', 'an', 'prendre', 'compte', 'injection', 'dose', 'nècessaire', 'gardasil', 'vaccination']"
24,66,Fri May 26 07:30:00 +00:00 2023,"???@LaurenceKayser : ´†C'est dangereux d'injecter des produits qui touchent au systËme immunitaire des gens. Pourquoi prendre des risques sur la #santÈ des jeunes ? «a n'a pas de sens. ª #vaccins #vaccination #papillomavirus #gardasil"" ""Entretien complet ? piped.video/HTeXkz_BykY",14,70110e1b,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,#santÈ,#vaccins,#vaccination,#papillomavirus,#gardasil,,,,,,,,,,,,,,,,,,,,1.661998101480239e+18,https://piped.video/HTeXkz_BykY,,,,https://twitter.com/HM_Thalamy/status/1661998101480239106,False,3421a23b,fr,24,280,38,"['?', '?', '?', '@', 'LaurenceKayser', ':', ""´†C'est"", 'dangereux', ""d'injecter"", 'des', 'produits', 'qui', 'touchent', 'au', 'systËme', 'immunitaire', 'des', 'gens', '.', 'Pourquoi', 'prendre', 'des', 'risques', 'sur', 'la', '#', 'santÈ', 'des', 'jeunes', '?', '«', 'a', 'n', ""'"", 'a', 'pas', 'de', 'sens', '.', 'ª', '#', 'vaccins', '#', 'vaccination', '#', 'papillomavirus', '#', 'gardasil', ""''"", '``', 'Entretien', 'complet', '?', 'piped.video/HTeXkz_BykY']","['laurencekayser', 'dangereux', 'des', 'produits', 'qui', 'touchent', 'systëme', 'immunitaire', 'des', 'gens', 'pourquoi', 'prendre', 'des', 'risques', 'sur', 'santè', 'des', 'jeunes', 'pas', 'sens', 'vaccins', 'vaccination', 'papillomavirus', 'gardasil', 'entretien', 'complet']","['laurencekayser', 'dangereux', 'produits', 'touchent', 'systëme', 'immunitaire', 'gens', 'pourquoi', 'prendre', 'risques', 'santè', 'jeunes', 'sens', 'vaccins', 'vaccination', 'papillomavirus', 'gardasil', 'entretien', 'complet']","['laurencekayser', 'dangereu', 'produit', 'toucher', 'systëme', 'immunitaire', 'gens', 'pourquoi', 'prendre', 'risque', 'santè', 'jeune', 'sens', 'vaccin', 'vaccination', 'papillomavirus', 'gardasil', 'entretien', 'complet']"
25,70,Sat May 06 07:11:00 +00:00 2023,"Quand il sera capable de reconnaÓtre les EI des diffÈrents scandales sanitaires sans rechigner, il sera en droit de parler de la Science. Pas avant. #creuzfeldtjacob #levothyrox #mediator #h1n1 #gardasil ...",1,,,,,,,,,,,,,,,,,0,1,0,dbe48352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#creuzfeldtjacob,#levothyrox,#mediator,#h1n1,#gardasil,,,,,,,,,,,,,,,,,,,,1.6547456558714552e+18,,,,,https://twitter.com/Liz131975/status/1654745655871455232,False,9384252d,fr,2,207,31,"['Quand', 'il', 'sera', 'capable', 'de', 'reconnaÓtre', 'les', 'EI', 'des', 'diffÈrents', 'scandales', 'sanitaires', 'sans', 'rechigner', ',', 'il', 'sera', 'en', 'droit', 'de', 'parler', 'de', 'la', 'Science', '.', 'Pas', 'avant', '.', '#', 'creuzfeldtjacob', '#', 'levothyrox', '#', 'mediator', '#', 'h1n1', '#', 'gardasil', '...']","['quand', 'sera', 'capable', 'reconnaótre', 'les', 'des', 'diffèrents', 'scandales', 'sanitaires', 'sans', 'rechigner', 'sera', 'droit', 'parler', 'science', 'pas', 'avant', 'creuzfeldtjacob', 'levothyrox', 'mediator', 'gardasil']","['quand', 'capable', 'reconnaótre', 'diffèrents', 'scandales', 'sanitaires', 'sans', 'rechigner', 'droit', 'parler', 'science', 'avant', 'creuzfeldtjacob', 'levothyrox', 'mediator', 'gardasil']","['quand', 'capable', 'reconnaótr', 'diffèrent', 'scandale', 'sanitaire', 'sans', 'rechigner', 'droit', 'parler', 'science', 'avant', 'creuzfeldtjacob', 'levothyrox', 'mediator', 'gardasil']"
26,71,Sat Apr 08 22:05:00 +00:00 2023,"InefficacitÈ et forte toxicite du. Vaccin chez les enfants""Les 11 vaccins obligatoires pour les nourrissons (Loi AgnËs Buzyn) provoquent des effets secondaires graves causÈs par les adjuvants Toujours injectÈs""#Gardasil provoque des dÈcËs et effets secondaires graves tjs injectÈs",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6448238086398935e+18,,,,,https://twitter.com/72andree72/status/1644823808639893505,False,87d7af5f,fr,1,280,38,"['InefficacitÈ', 'et', 'forte', 'toxicite', 'du', '.', 'Vaccin', 'chez', 'les', 'enfants', ""''"", 'Les', '11', 'vaccins', 'obligatoires', 'pour', 'les', 'nourrissons', '(', 'Loi', 'AgnËs', 'Buzyn', ')', 'provoquent', 'des', 'effets', 'secondaires', 'graves', 'causÈs', 'par', 'les', 'adjuvants', 'Toujours', 'injectÈs', ""''"", '#', 'Gardasil', 'provoque', 'des', 'dÈcËs', 'et', 'effets', 'secondaires', 'graves', 'tjs', 'injectÈs']","['inefficacitè', 'forte', 'toxicite', 'vaccin', 'chez', 'les', 'enfants', 'les', 'vaccins', 'obligatoires', 'pour', 'les', 'nourrissons', 'loi', 'agnës', 'buzyn', 'provoquent', 'des', 'effets', 'secondaires', 'graves', 'causès', 'par', 'les', 'adjuvants', 'toujours', 'injectès', 'gardasil', 'provoque', 'des', 'dècës', 'effets', 'secondaires', 'graves', 'tjs', 'injectès']","['inefficacitè', 'forte', 'toxicite', 'vaccin', 'chez', 'enfants', 'vaccins', 'obligatoires', 'nourrissons', 'loi', 'agnës', 'buzyn', 'provoquent', 'effets', 'secondaires', 'graves', 'causès', 'adjuvants', 'toujours', 'injectès', 'gardasil', 'provoque', 'dècës', 'effets', 'secondaires', 'graves', 'tjs', 'injectès']","['inefficacitè', 'fort', 'toxicite', 'vaccin', 'chez', 'enfant', 'vaccin', 'obligatoire', 'nourrisson', 'loi', 'agnës', 'buzyn', 'provoquer', 'effet', 'secondaire', 'grave', 'causès', 'adjuvant', 'toujours', 'injectè', 'gardasil', 'provoqu', 'dècë', 'effet', 'secondaire', 'grave', 'tjs', 'injectè']"
27,74,Mon Jul 17 22:01:00 +00:00 2023,Gardons-nous du #Gardasil ?????,8,,,,,,,,,,,,,,,,,0,0,0,1500ffbb,2a034c36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6810615886047887e+18,,,,,https://twitter.com/AHcCamille/status/1681061588604788738,False,31be7426,fr,8,31,4,"['Gardons-nous', 'du', '#', 'Gardasil', '?', '?', '?', '?', '?']",['gardasil'],['gardasil'],['gardasil']
