,X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,url,user_is_verified,user_name,language,engagement,char_count,word_count,tokens,doc_prep,doc_prep_nostop,doc_lemmatized
53,190,Tue Apr 04 13:56:00 +00:00 2023,"#TeamTFVC testimony below ??"" ""#NotExtremelySafe #Gardasil #HB989 #txlege",8,,,,,,,,,,,,,,,,,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#TeamTFVC,#NotExtremelySafe,#Gardasil,#HB989,#txlege,,,,,,,,,,,,,,,,,,,,1.643251113049596e+18,,,,,https://twitter.com/TXforVaxChoice/status/1643251113049595905,True,0f3e9762,en,14,73,8,"['#', 'TeamTFVC', 'testimony', 'below', '?', '?', ""''"", '``', '#', 'NotExtremelySafe', '#', 'Gardasil', '#', 'HB989', '#', 'txlege']","['teamtfvc', 'testimony', 'below', 'notextremelysafe', 'gardasil', 'txlege']","['teamtfvc', 'testimony', 'notextremelysafe', 'gardasil', 'txlege']","['teamtfvc', 'testimony', 'notextremelysafe', 'gardasil', 'txlege']"
54,191,Wed Aug 16 02:36:00 +00:00 2023,"#GARDASIL""@IMSS""instagram.com/reel/CtnZ101sUÖ",2,b0dd47ac,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#GARDASIL,,,,,,,,,,,,,,,,,,,,,,,,1.6916400047730975e+18,https://www.instagram.com/reel/CtnZ101sUxB/?igshid=MTc4MmM1YmI2Ng==,,,,https://twitter.com/brendadelriom/status/1691640004773097750,False,fbb4a026,en,4,45,1,"['#', 'GARDASIL', ""''"", '@', 'IMSS', ""''"", 'instagram.com/reel/CtnZ101sUÖ']","['gardasil', 'imss']","['gardasil', 'imss']","['gardasil', 'imss']"
55,194,Thu May 18 00:15:00 +00:00 2023,Speaking of Clown World: The @nydems passed @AmyPaulin's bill in the Assembly Health Committee that allows children as young as 9 to get #Gardasil shots without the consent/knowledge of Mom/Dad. The clown even brought her dog to vote on the bill.,0,612dbe1f,563e6d96,,,,,,,,,,,,,,,0,0,0,379ab6cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6589896462216397e+18,,,,,https://twitter.com/Blanca/status/1658989646221639680,False,ba6d4ff6,en,0,246,41,"['Speaking', 'of', 'Clown', 'World', ':', 'The', '@', 'nydems', 'passed', '@', 'AmyPaulin', ""'s"", 'bill', 'in', 'the', 'Assembly', 'Health', 'Committee', 'that', 'allows', 'children', 'as', 'young', 'as', '9', 'to', 'get', '#', 'Gardasil', 'shots', 'without', 'the', 'consent/knowledge', 'of', 'Mom/Dad', '.', 'The', 'clown', 'even', 'brought', 'her', 'dog', 'to', 'vote', 'on', 'the', 'bill', '.']","['speaking', 'clown', 'world', 'the', 'nydems', 'passed', 'amypaulin', 'bill', 'the', 'assembly', 'health', 'committee', 'that', 'allows', 'children', 'young', 'get', 'gardasil', 'shots', 'without', 'the', 'the', 'clown', 'even', 'brought', 'her', 'dog', 'vote', 'the', 'bill']","['speaking', 'clown', 'world', 'nydems', 'passed', 'amypaulin', 'bill', 'assembly', 'health', 'committee', 'allows', 'children', 'young', 'get', 'gardasil', 'shots', 'without', 'clown', 'even', 'brought', 'dog', 'vote', 'bill']","['speak', 'clown', 'world', 'nydem', 'pass', 'amypaulin', 'bill', 'assembly', 'health', 'committee', 'allow', 'child', 'young', 'get', 'gardasil', 'shot', 'without', 'clown', 'even', 'bring', 'dog', 'vote', 'bill']"
56,196,Tue Apr 04 11:21:00 +00:00 2023,Court Orders Merck to Turn Over Gardasil Adverse Event Databases ï Children's Health Defense #gardasil #AdverseEvents  childrenshealthdefense.org/dÖ,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#gardasil,#AdverseEvents,,,,,,,,,,,,,,,,,,,,,,,1.643212069867606e+18,https://childrenshealthdefense.org/defender/merck-hpv-gardasil-vaccine-adverse-event-database-court/,,,,https://twitter.com/Willems0505/status/1643212069867606016,False,ac2b0611,en,2,148,17,"['Court', 'Orders', 'Merck', 'to', 'Turn', 'Over', 'Gardasil', 'Adverse', 'Event', 'Databases', 'ï', 'Children', ""'s"", 'Health', 'Defense', '#', 'gardasil', '#', 'AdverseEvents', 'childrenshealthdefense.org/dÖ']","['court', 'orders', 'merck', 'turn', 'over', 'gardasil', 'adverse', 'event', 'databases', 'children', 'health', 'defense', 'gardasil', 'adverseevents']","['court', 'orders', 'merck', 'turn', 'gardasil', 'adverse', 'event', 'databases', 'children', 'health', 'defense', 'gardasil', 'adverseevents']","['court', 'order', 'merck', 'turn', 'gardasil', 'adverse', 'event', 'database', 'child', 'health', 'defense', 'gardasil', 'adverseevent']"
57,208,Tue Apr 04 05:36:00 +00:00 2023,"My son at 16 ended up with thyroid and kidney damage from the HPV requiring lifetime treatment and monitoring. Not safe at all!""""#NotExtremelySafe #Gardasil #HB989 #txlege @DonnaHowardTX",5,631ae441,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,#NotExtremelySafe,#Gardasil,#HB989,#txlege,,,,,,,,,,,,,,,,,,,,,1.643125260781273e+18,,,,,https://twitter.com/miriahlynnsachs/status/1643125260781273088,False,fa529124,en,9,186,27,"['My', 'son', 'at', '16', 'ended', 'up', 'with', 'thyroid', 'and', 'kidney', 'damage', 'from', 'the', 'HPV', 'requiring', 'lifetime', 'treatment', 'and', 'monitoring', '.', 'Not', 'safe', 'at', 'all', '!', '``', '``', '#', 'NotExtremelySafe', '#', 'Gardasil', '#', 'HB989', '#', 'txlege', '@', 'DonnaHowardTX']","['son', 'ended', 'with', 'thyroid', 'and', 'kidney', 'damage', 'from', 'the', 'hpv', 'requiring', 'lifetime', 'treatment', 'and', 'monitoring', 'not', 'safe', 'all', 'notextremelysafe', 'gardasil', 'txlege', 'donnahowardtx']","['son', 'ended', 'thyroid', 'kidney', 'damage', 'hpv', 'requiring', 'lifetime', 'treatment', 'monitoring', 'safe', 'notextremelysafe', 'gardasil', 'txlege', 'donnahowardtx']","['son', 'end', 'thyroid', 'kidney', 'damage', 'hpv', 'require', 'lifetime', 'treatment', 'monitor', 'safe', 'notextremelysafe', 'gardasil', 'txlege', 'donnahowardtx']"
58,210,Tue Apr 04 02:06:00 +00:00 2023,"childrenshealthdefense.org/dÖ """"#gardasil #vaers #vaccineinjuries #merck",0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,#vaers,#vaccineinjuries,#merck,,,,,,,,,,,,,,,,,,,,,1.643072415579398e+18,https://childrenshealthdefense.org/defender/merck-hpv-gardasil-vaccine-adverse-event-database-court/,,,,https://twitter.com/VAonCall/status/1643072415579398144,False,42d0195f,en,1,72,5,"['childrenshealthdefense.org/dÖ', '``', ""''"", '#', 'gardasil', '#', 'vaers', '#', 'vaccineinjuries', '#', 'merck']","['gardasil', 'vaers', 'vaccineinjuries', 'merck']","['gardasil', 'vaers', 'vaccineinjuries', 'merck']","['gardasil', 'vaer', 'vaccineinjurie', 'merck']"
59,213,Tue Apr 04 01:01:00 +00:00 2023,"According to Donna Howard, thereís absolutely nothing to worry about when it comes to the HPV shot. "" Do you agree? Be sure to let her know in the replies ?? ""#NotExtremelySafe #Gardasil #HB989 #txlege @DonnaHowardTX",15,631ae441,,,,,,,,,,,,,,,,0,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,#NotExtremelySafe,#Gardasil,#HB989,#txlege,,,,,,,,,,,,,,,,,,,,,1.6430562028116705e+18,,,,,https://twitter.com/TXforVaxChoice/status/1643056202811670531,True,0f3e9762,en,34,216,36,"['According', 'to', 'Donna', 'Howard', ',', 'thereís', 'absolutely', 'nothing', 'to', 'worry', 'about', 'when', 'it', 'comes', 'to', 'the', 'HPV', 'shot.', '``', 'Do', 'you', 'agree', '?', 'Be', 'sure', 'to', 'let', 'her', 'know', 'in', 'the', 'replies', '?', '?', '``', '#', 'NotExtremelySafe', '#', 'Gardasil', '#', 'HB989', '#', 'txlege', '@', 'DonnaHowardTX']","['according', 'donna', 'howard', 'thereís', 'absolutely', 'nothing', 'worry', 'about', 'when', 'comes', 'the', 'hpv', 'you', 'agree', 'sure', 'let', 'her', 'know', 'the', 'replies', 'notextremelysafe', 'gardasil', 'txlege', 'donnahowardtx']","['according', 'donna', 'howard', 'thereís', 'absolutely', 'nothing', 'worry', 'comes', 'hpv', 'agree', 'sure', 'let', 'know', 'replies', 'notextremelysafe', 'gardasil', 'txlege', 'donnahowardtx']","['accord', 'donna', 'howard', 'thereís', 'absolutely', 'nothing', 'worry', 'come', 'hpv', 'agree', 'sure', 'let', 'know', 'reply', 'notextremelysafe', 'gardasil', 'txlege', 'donnahowardtx']"
60,214,Mon Mar 27 13:02:00 +00:00 2023,"#HPV can cause cancers to reproductive organs. However, it is preventable with the #Gardasil vaccine. Gardasil is available at doctor's offices and also at the upcoming School Immunization Event for 7th and 12th grade students. For more information, visit nhcgov.com/702/School-Based-Ö",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#HPV,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6403385975082516e+18,https://www.nhcgov.com/702/School-Based-Services,,,,https://twitter.com/nhchealth/status/1640338597508251649,False,a66cc32d,en,0,285,40,"['#', 'HPV', 'can', 'cause', 'cancers', 'to', 'reproductive', 'organs', '.', 'However', ',', 'it', 'is', 'preventable', 'with', 'the', '#', 'Gardasil', 'vaccine', '.', 'Gardasil', 'is', 'available', 'at', 'doctor', ""'s"", 'offices', 'and', 'also', 'at', 'the', 'upcoming', 'School', 'Immunization', 'Event', 'for', '7th', 'and', '12th', 'grade', 'students', '.', 'For', 'more', 'information', ',', 'visit', 'nhcgov.com/702/School-Based-Ö']","['hpv', 'can', 'cause', 'cancers', 'reproductive', 'organs', 'however', 'preventable', 'with', 'the', 'gardasil', 'vaccine', 'gardasil', 'available', 'doctor', 'offices', 'and', 'also', 'the', 'upcoming', 'school', 'immunization', 'event', 'for', 'and', 'grade', 'students', 'for', 'more', 'information', 'visit']","['hpv', 'cause', 'cancers', 'reproductive', 'organs', 'however', 'preventable', 'gardasil', 'vaccine', 'gardasil', 'available', 'doctor', 'offices', 'also', 'upcoming', 'school', 'immunization', 'event', 'grade', 'students', 'information', 'visit']","['hpv', 'cause', 'cancer', 'reproductive', 'organ', 'however', 'preventable', 'gardasil', 'vaccine', 'gardasil', 'available', 'doctor', 'office', 'also', 'upcoming', 'school', 'immunization', 'event', 'grade', 'student', 'information', 'visit']"
61,215,Mon Mar 27 05:34:00 +00:00 2023,"?? ??? ?? ??? ??????? ?? ???""Like ?? Share ??? .....""#cervical #fisioterapia #neckpain #osteopatia #cervicalcancer #backpain #o #doctor #herniadedisco #dolor #medicina #hpv #columna #wellness #cervicalcancerawareness #healthcare #pain  #medicine #gardasil #health #cervica",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#cervical,#fisioterapia,#neckpain,#osteopatia,#cervicalcancer,#backpain,#o,#doctor,#herniadedisco,#dolor,#medicina,#hpv,#columna,#wellness,#cervicalcancerawareness,#healthcare,#pain,#medicine,#gardasil,#health,#cervica,,,,1.640225635736879e+18,,,,,https://twitter.com/sandhyahospital/status/1640225635736879105,False,2682b4ce,en,0,272,31,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '``', 'Like', '?', '?', 'Share', '?', '?', '?', '.....', ""''"", '#', 'cervical', '#', 'fisioterapia', '#', 'neckpain', '#', 'osteopatia', '#', 'cervicalcancer', '#', 'backpain', '#', 'o', '#', 'doctor', '#', 'herniadedisco', '#', 'dolor', '#', 'medicina', '#', 'hpv', '#', 'columna', '#', 'wellness', '#', 'cervicalcancerawareness', '#', 'healthcare', '#', 'pain', '#', 'medicine', '#', 'gardasil', '#', 'health', '#', 'cervica']","['like', 'share', 'cervical', 'fisioterapia', 'neckpain', 'osteopatia', 'cervicalcancer', 'backpain', 'doctor', 'herniadedisco', 'dolor', 'medicina', 'hpv', 'columna', 'wellness', 'cervicalcancerawareness', 'healthcare', 'pain', 'medicine', 'gardasil', 'health', 'cervica']","['like', 'share', 'cervical', 'fisioterapia', 'neckpain', 'osteopatia', 'cervicalcancer', 'backpain', 'doctor', 'herniadedisco', 'dolor', 'medicina', 'hpv', 'columna', 'wellness', 'cervicalcancerawareness', 'healthcare', 'pain', 'medicine', 'gardasil', 'health', 'cervica']","['like', 'share', 'cervical', 'fisioterapia', 'neckpain', 'osteopatia', 'cervicalcancer', 'backpain', 'doctor', 'herniadedisco', 'dolor', 'medicina', 'hpv', 'columna', 'wellness', 'cervicalcancerawareness', 'healthcare', 'pain', 'medicine', 'gardasil', 'health', 'cervica']"
62,217,Mon Mar 27 05:18:00 +00:00 2023,#Merck & Co. #sued over #Gardasil #HPV #vaccine deceit bit.ly/3oMkfEp bit.ly/3oMkfEp,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Merck,#sued,#Gardasil,#HPV,#vaccine,,,,,,,,,,,,,,,,,,,,1.6402216395424686e+18,https://bit.ly/3oMkfEp,http://bit.ly/3oMkfEp,,,https://twitter.com/DrEddyMD/status/1640221639542468611,False,b2d91917,en,0,84,11,"['#', 'Merck', '&', 'Co.', '#', 'sued', 'over', '#', 'Gardasil', '#', 'HPV', '#', 'vaccine', 'deceit', 'bit.ly/3oMkfEp', 'bit.ly/3oMkfEp']","['merck', 'sued', 'over', 'gardasil', 'hpv', 'vaccine', 'deceit']","['merck', 'sued', 'gardasil', 'hpv', 'vaccine', 'deceit']","['merck', 'sue', 'gardasil', 'hpv', 'vaccine', 'deceit']"
63,218,Fri Apr 28 20:49:00 +00:00 2023,"Caroline's treatment for cervical cancer post #Gardasil vaccine put her into menopause in her 20s, so she will never be able to have children of her own because her eggs are no longer viable. Read about her HPV lawsuit against Merck wisnerbaum.com/prescription-Ö @rustyrockets @joerogan",3,ac280979,db45a4c3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6520524739040092e+18,https://www.wisnerbaum.com/prescription-drugs/gardasil-lawsuit/gardasil-injury-cases/#Caroline,,,,https://twitter.com/WisnerBaum/status/1652052473904009216,False,35be2b85,en,5,286,44,"['Caroline', ""'s"", 'treatment', 'for', 'cervical', 'cancer', 'post', '#', 'Gardasil', 'vaccine', 'put', 'her', 'into', 'menopause', 'in', 'her', '20s', ',', 'so', 'she', 'will', 'never', 'be', 'able', 'to', 'have', 'children', 'of', 'her', 'own', 'because', 'her', 'eggs', 'are', 'no', 'longer', 'viable', '.', 'Read', 'about', 'her', 'HPV', 'lawsuit', 'against', 'Merck', 'wisnerbaum.com/prescription-Ö', '@', 'rustyrockets', '@', 'joerogan']","['caroline', 'treatment', 'for', 'cervical', 'cancer', 'post', 'gardasil', 'vaccine', 'put', 'her', 'into', 'menopause', 'her', 'she', 'will', 'never', 'able', 'have', 'children', 'her', 'own', 'because', 'her', 'eggs', 'are', 'longer', 'viable', 'read', 'about', 'her', 'hpv', 'lawsuit', 'against', 'merck', 'rustyrockets', 'joerogan']","['caroline', 'treatment', 'cervical', 'cancer', 'post', 'gardasil', 'vaccine', 'put', 'menopause', 'never', 'able', 'children', 'eggs', 'longer', 'viable', 'read', 'hpv', 'lawsuit', 'merck', 'rustyrockets', 'joerogan']","['caroline', 'treatment', 'cervical', 'cancer', 'post', 'gardasil', 'vaccine', 'put', 'menopause', 'never', 'able', 'child', 'egg', 'long', 'viable', 'read', 'hpv', 'lawsuit', 'merck', 'rustyrocket', 'joerogan']"
64,220,Mon Mar 27 05:18:00 +00:00 2023,#Merck & Co. #sued over #Gardasil #HPV #vaccine deceit bit.ly/3oMkfEp bit.ly/3oMkfEp,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Merck,#sued,#Gardasil,#HPV,#vaccine,,,,,,,,,,,,,,,,,,,,1.6402216194853763e+18,https://bit.ly/3oMkfEp,http://bit.ly/3oMkfEp,,,https://twitter.com/DrEddyClinic/status/1640221619485376512,False,90618d49,en,0,84,11,"['#', 'Merck', '&', 'Co.', '#', 'sued', 'over', '#', 'Gardasil', '#', 'HPV', '#', 'vaccine', 'deceit', 'bit.ly/3oMkfEp', 'bit.ly/3oMkfEp']","['merck', 'sued', 'over', 'gardasil', 'hpv', 'vaccine', 'deceit']","['merck', 'sued', 'gardasil', 'hpv', 'vaccine', 'deceit']","['merck', 'sue', 'gardasil', 'hpv', 'vaccine', 'deceit']"
65,221,Wed Apr 26 16:51:00 +00:00 2023,Remember folks! There's a vaccine for this. #Gardasil #HPVvaccine,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#HPVvaccine,,,,,,,,,,,,,,,,,,,,,,,1.6512678293442232e+18,,,,,https://twitter.com/jeremykearney/status/1651267829344223234,False,cccb7284,en,1,65,9,"['Remember', 'folks', '!', 'There', ""'s"", 'a', 'vaccine', 'for', 'this', '.', '#', 'Gardasil', '#', 'HPVvaccine']","['remember', 'folks', 'there', 'vaccine', 'for', 'this', 'gardasil', 'hpvvaccine']","['remember', 'folks', 'vaccine', 'gardasil', 'hpvvaccine']","['remember', 'folk', 'vaccine', 'gardasil', 'hpvvaccine']"
66,228,Thu Apr 06 21:43:00 +00:00 2023,The judge overseeing the federal #Gardasil #HPV vaccine litigation has ordered #Merck to produce its entire database of Gardasil adverse events to attorneys representing dozens of women and men suing the company for Gardasil induced autoimmune conditions.  bit.ly/3zAwOHc,3,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#Gardasil,#HPV,#Merck,,,,,,,,,,,,,,,,,,,,,,1.6440935570521457e+18,http://bit.ly/3zAwOHc,,,,https://twitter.com/WisnerBaum/status/1644093557052145664,False,35be2b85,en,7,271,38,"['The', 'judge', 'overseeing', 'the', 'federal', '#', 'Gardasil', '#', 'HPV', 'vaccine', 'litigation', 'has', 'ordered', '#', 'Merck', 'to', 'produce', 'its', 'entire', 'database', 'of', 'Gardasil', 'adverse', 'events', 'to', 'attorneys', 'representing', 'dozens', 'of', 'women', 'and', 'men', 'suing', 'the', 'company', 'for', 'Gardasil', 'induced', 'autoimmune', 'conditions', '.', 'bit.ly/3zAwOHc']","['the', 'judge', 'overseeing', 'the', 'federal', 'gardasil', 'hpv', 'vaccine', 'litigation', 'has', 'ordered', 'merck', 'produce', 'its', 'entire', 'database', 'gardasil', 'adverse', 'events', 'attorneys', 'representing', 'dozens', 'women', 'and', 'men', 'suing', 'the', 'company', 'for', 'gardasil', 'induced', 'autoimmune', 'conditions']","['judge', 'overseeing', 'federal', 'gardasil', 'hpv', 'vaccine', 'litigation', 'ordered', 'merck', 'produce', 'entire', 'database', 'gardasil', 'adverse', 'events', 'attorneys', 'representing', 'dozens', 'women', 'men', 'suing', 'company', 'gardasil', 'induced', 'autoimmune', 'conditions']","['judge', 'oversee', 'federal', 'gardasil', 'hpv', 'vaccine', 'litigation', 'order', 'merck', 'produce', 'entire', 'database', 'gardasil', 'adverse', 'event', 'attorney', 'represent', 'dozen', 'woman', 'man', 'sue', 'company', 'gardasil', 'induce', 'autoimmune', 'condition']"
67,229,Sun Apr 16 19:36:00 +00:00 2023,#hpv #hpvawareness #hpvvaccineeducation #hpvvirus #epochtimes #gardasil #fda #cdc @epochtimes @fda @cdcgov,0,e1eeacef,52ac50b0,62502594,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#hpv,#hpvawareness,#hpvvaccineeducation,#hpvvirus,#epochtimes,#gardasil,#fda,#cdc,,,,,,,,,,,,,,,,,1.647685434024276e+18,,,,,https://twitter.com/podcast_BP/status/1647685434024275968,True,f8319d75,en,0,106,11,"['#', 'hpv', '#', 'hpvawareness', '#', 'hpvvaccineeducation', '#', 'hpvvirus', '#', 'epochtimes', '#', 'gardasil', '#', 'fda', '#', 'cdc', '@', 'epochtimes', '@', 'fda', '@', 'cdcgov']","['hpv', 'hpvawareness', 'hpvvaccineeducation', 'hpvvirus', 'epochtimes', 'gardasil', 'fda', 'cdc', 'epochtimes', 'fda', 'cdcgov']","['hpv', 'hpvawareness', 'hpvvaccineeducation', 'hpvvirus', 'epochtimes', 'gardasil', 'fda', 'cdc', 'epochtimes', 'fda', 'cdcgov']","['hpv', 'hpvawareness', 'hpvvaccineeducation', 'hpvvirus', 'epochtime', 'gardasil', 'fda', 'cdc', 'epochtime', 'fda', 'cdcgov']"
68,234,Sun Apr 16 19:35:00 +00:00 2023,"Episode 90 available now on @spotify "" ""#spotify #90 #ninety #podcast #rbftt #hpv #hpvawareness #hpvvaccineeducation #hpvvirus #epochtimes #gardasil #fda #cdc @epochtimes @fda @cdcgov",0,bdbc227c,e1eeacef,52ac50b0,62502594,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#spotify,#90,#ninety,#podcast,#rbftt,#hpv,#hpvawareness,#hpvvaccineeducation,#hpvvirus,#epochtimes,#gardasil,#fda,#cdc,,,,,,,,,,,,1.6476852565003507e+18,,,,,https://twitter.com/podcast_BP/status/1647685256500350976,True,f8319d75,en,0,183,23,"['Episode', '90', 'available', 'now', 'on', '@', 'spotify', '``', '``', '#', 'spotify', '#', '90', '#', 'ninety', '#', 'podcast', '#', 'rbftt', '#', 'hpv', '#', 'hpvawareness', '#', 'hpvvaccineeducation', '#', 'hpvvirus', '#', 'epochtimes', '#', 'gardasil', '#', 'fda', '#', 'cdc', '@', 'epochtimes', '@', 'fda', '@', 'cdcgov']","['episode', 'available', 'now', 'spotify', 'spotify', 'ninety', 'podcast', 'rbftt', 'hpv', 'hpvawareness', 'hpvvaccineeducation', 'hpvvirus', 'epochtimes', 'gardasil', 'fda', 'cdc', 'epochtimes', 'fda', 'cdcgov']","['episode', 'available', 'spotify', 'spotify', 'ninety', 'podcast', 'rbftt', 'hpv', 'hpvawareness', 'hpvvaccineeducation', 'hpvvirus', 'epochtimes', 'gardasil', 'fda', 'cdc', 'epochtimes', 'fda', 'cdcgov']","['episode', 'available', 'spotify', 'spotify', 'ninety', 'podcast', 'rbftt', 'hpv', 'hpvawareness', 'hpvvaccineeducation', 'hpvvirus', 'epochtime', 'gardasil', 'fda', 'cdc', 'epochtime', 'fda', 'cdcgov']"
69,242,Sun Apr 16 13:12:00 +00:00 2023,"Wisner Baum is fighting for young boys and girls who allege in lawsuits that they sustained debilitating side effects from the popular hpv shot, Gardasil. Call us today for a free case evaluation.""#VaccineInjury #Gardasil #HPV""bit.ly/423L0VV",2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#VaccineInjury,#Gardasil,#HPV,,,,,,,,,,,,,,,,,,,,,,1.6475886763758305e+18,https://bit.ly/423L0VV,,,,https://twitter.com/WisnerBaum/status/1647588676375830530,False,35be2b85,en,5,241,35,"['Wisner', 'Baum', 'is', 'fighting', 'for', 'young', 'boys', 'and', 'girls', 'who', 'allege', 'in', 'lawsuits', 'that', 'they', 'sustained', 'debilitating', 'side', 'effects', 'from', 'the', 'popular', 'hpv', 'shot', ',', 'Gardasil', '.', 'Call', 'us', 'today', 'for', 'a', 'free', 'case', 'evaluation', '.', '``', '#', 'VaccineInjury', '#', 'Gardasil', '#', 'HPV', ""''"", 'bit.ly/423L0VV']","['wisner', 'baum', 'fighting', 'for', 'young', 'boys', 'and', 'girls', 'who', 'allege', 'lawsuits', 'that', 'they', 'sustained', 'debilitating', 'side', 'effects', 'from', 'the', 'popular', 'hpv', 'shot', 'gardasil', 'call', 'today', 'for', 'free', 'case', 'evaluation', 'vaccineinjury', 'gardasil', 'hpv']","['wisner', 'baum', 'fighting', 'young', 'boys', 'girls', 'allege', 'lawsuits', 'sustained', 'debilitating', 'side', 'effects', 'popular', 'hpv', 'shot', 'gardasil', 'call', 'today', 'free', 'case', 'evaluation', 'vaccineinjury', 'gardasil', 'hpv']","['wisner', 'baum', 'fight', 'young', 'boy', 'girl', 'allege', 'lawsuit', 'sustain', 'debilitate', 'side', 'effect', 'popular', 'hpv', 'shoot', 'gardasil', 'call', 'today', 'free', 'case', 'evaluation', 'vaccineinjury', 'gardasil', 'hpv']"
