X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,url,user_is_verified,user_name,language,engagement,sentiment_scores,positive,neutral,negative,compound,sentiment_label
1094,Mon Aug 14 23:40:00 +00:00 2023,ahora que argentina e libertaria serum potencia mundial no pasariamos de tontos si aceptaramos la constitucion socialista de kast los fake republicanos quieren ser el vecino pobre de argentina rica,8,,,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.6912332955250852e+18,,,,,https://twitter.com/Andreavander7/status/1691233295525085184,False,9a33a1f1,en,18,"{'neg': 0.164, 'neu': 0.836, 'pos': 0.0, 'compound': -0.6486}",0.0,0.836,0.164,-0.6486,Negative
1095,Wed Aug 02 23:43:00 +00:00 2023,really believe lot crazy big thing going go evidence suggests feel gut chess piece moved ready checkmate,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,#ClimateScam,#GreatReset,#VaccineDeaths,#WEF,#KlausSchwab,#News,#newworl,,,,,,,,,,,,,,,,,1.6868854488769495e+18,,,,,https://twitter.com/MehnazJH1/status/1686885448876949504,False,5a497302,en,0,"{'neg': 0.132, 'neu': 0.744, 'pos': 0.124, 'compound': -0.0422}",0.124,0.744,0.132,-0.0422,Neutral
1099,Sat Aug 12 23:45:00 +00:00 2023,omfg disgusting behaviour leicester stand racism whove sold soul satan blindly welcoming savage desecrate beautiful citytheyve idea whats coming slave wef depopulation aim,0,,,,,,,,,,,,,,,,,0,0,0,cd12b387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#AGENDA2030,,,,,,,,,,,,,,,,,,,,,,,,1.6905097419512013e+18,,,,,https://twitter.com/jfmcgrath222/status/1690509741951201281,False,ba8cb3aa,en,0,"{'neg': 0.297, 'neu': 0.51, 'pos': 0.193, 'compound': -0.5719}",0.193,0.51,0.297,-0.5719,Negative
1104,Sat Jul 15 23:53:00 +00:00 2023,net zero mass population reduction agree disagree,43,,,,,,,,,,,,,,,,,0,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,#Agenda2030,#WEF,#KlausSchwab,#NetZero,#SDGs,#ESG,#ClimateTax,#Farmersprotest,,,,,,,,,,,,,,,,,1.6803651025608742e+18,,,,,https://twitter.com/GdfnShirts/status/1680365102560874496,False,2fe23ee3,en,67,"{'neg': 0.257, 'neu': 0.495, 'pos': 0.248, 'compound': -0.0258}",0.248,0.495,0.257,-0.0258,Neutral
1109,Sat Aug 26 23:46:00 +00:00 2023,conservative bot craziness,0,,,,,,,,,,,,,,,,,0,0,0,22b0299b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#AI,#gender,#NWO,#GreatReject,#Agenda2030,,,,,,,,,,,,,,,,,,,,1.6955835932742044e+18,,,,,https://twitter.com/Conservatist_2/status/1695583593274204561,True,43b22f95,en,0,"{'neg': 0.565, 'neu': 0.435, 'pos': 0.0, 'compound': -0.3818}",0.0,0.435,0.565,-0.3818,Negative
1114,Fri Aug 18 23:47:00 +00:00 2023,see tree still standing haarp dew shame nwo agenda,33,2de28a35,560cf423,74f1be1d,76a8e183,19dc150d,c6608cd4,1d7cbb0c,a67b3b09,5045b01c,65886be3,65886be3,,,,,,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,#DEW,#DEWs,#15MinuteCities,#NWO,#Agenda2030,#MauiFire,#Maui,#MauiWildfires,,,,,,,,,,,,,,,,,1.6926848003335782e+18,,,,,https://twitter.com/MariaD2016/status/1692684800333578554,False,bb35d01b,en,60,"{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.4767}",0.0,0.721,0.279,-0.4767,Negative
1118,Sat Jul 29 23:41:00 +00:00 2023,following think people need start product refers need start hitting fraud pocket next year,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#BudLight,#Boycotting,#2030,#Agenda2030,,,,,,,,,,,,,,,,,,,,,1.6854354119952712e+18,,,,,https://twitter.com/wozgriffiths/status/1685435411995271169,False,c7f99b25,en,0,"{'neg': 0.226, 'neu': 0.774, 'pos': 0.0, 'compound': -0.5859}",0.0,0.774,0.226,-0.5859,Negative
1119,Sun Jul 23 23:50:00 +00:00 2023,brian introducing u idea emergency legislation required,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#TheGreatReset,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,1.6832632722317883e+18,,,,,https://twitter.com/Sumi111111111/status/1683263272231788547,False,8af474a6,en,0,"{'neg': 0.342, 'neu': 0.658, 'pos': 0.0, 'compound': -0.3818}",0.0,0.658,0.342,-0.3818,Negative
1132,Wed Jun 21 23:53:00 +00:00 2023,may suggest avoid sex talk twater bone thrown rw chew totally irrelevant heavily penalized suspendable offense focus must,1,,,,,,,,,,,,,,,,,0,0,2,e6e52344,22b0299b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#WEFpuppets,#Agenda2030,#GreatReset,#TrudeauNationalDisgrace,,,,,,,,,,,,,,,,,,,,,1.67166773547699e+18,,,,,https://twitter.com/FibonacciMonica/status/1671667735476989955,False,c5ea2789,en,3,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.4939}",0.0,0.792,0.208,-0.4939,Negative
1133,Thu Jul 13 23:54:00 +00:00 2023,keep laundering money bankrupt country part plan,0,,,,,,,,,,,,,,,,,0,0,0,fc81fd46,73ed8798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Ukraine,#Agenda2030,#LiberalsDestroyingCanada,,,,,,,,,,,,,,,,,,,,,,1.6796405648771236e+18,,,,,https://twitter.com/DeplorableCana4/status/1679640564877123585,False,fd50febc,en,0,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.5574}",0.0,0.625,0.375,-0.5574,Negative
1134,Sun Aug 20 23:29:00 +00:00 2023,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Mediadomination,#Resist,#covid,#Vaccines,#agenda2030,#WEF,#NewWorldOrder,#ClimateScam,#genocide,#DepopulationAgenda,#MATRIX,#DigitalIdentity,#CBDCs,#populationControl,#DEW,#Lockdowns,#Masks,,,,,,,,1.6934049163357512e+18,,,,,https://twitter.com/MehnazJH1/status/1693404916335751252,False,5a497302,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1140,Wed Aug 16 23:26:00 +00:00 2023,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#UnitedWeWin,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,1.6919546216468357e+18,,,,,https://twitter.com/JamesKenway_OG/status/1691954621646835904,False,1de4d5d0,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1146,Thu Aug 10 23:18:00 +00:00 2023,paying attention yet,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#NurembergTrialsForCovid,#Nuremberg2,#WWIII,#WEF,#Agenda2030,,,,,,,,,,,,,,,,,,,,1.6897783591593984e+18,,,,,https://twitter.com/Oye_YPerry/status/1689778359159398400,False,05a2dee5,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1148,Sat Aug 26 23:37:00 +00:00 2023,hahaha love im literally questioning everything use reading everything trying natural alternative hope shit hit fan even able get hand natural stuff need move country lol,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#agenda2030,#WEF,,,,,,,,,,,,,,,,,,,,,,,1.6955812115051195e+18,,,,,https://twitter.com/MehnazJH1/status/1695581211505119689,False,5a497302,en,0,"{'neg': 0.111, 'neu': 0.356, 'pos': 0.533, 'compound': 0.9584}",0.533,0.356,0.111,0.9584,Positive
1151,Thu Jul 13 23:49:00 +00:00 2023,le vv scritte non sono imbrattamento ridare alla verit il suo postoi politici sono servi del wefnwo che sta progettando la nostra rovina complici del vax genocidio che ammazza anche giovani e bambino fuck,0,,,,,,,,,,,,,,,,,0,0,0,c8e14907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#V_V,#VaccineSideEffects,#VaccineGenocide,#NWO,#Agenda2030,,,,,,,,,,,,,,,,,,,,1.6796391730939003e+18,,,,,https://twitter.com/LeD_Truth/status/1679639173093900288,False,8321d4ab,en,0,"{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.5423}",0.0,0.901,0.099,-0.5423,Negative
1154,Mon Jul 31 23:39:00 +00:00 2023,he purposely destroying help globalist friend push plan,0,,,,,,,,,,,,,,,,,0,0,0,ee54ed0d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Canada,#WEF,#Agenda2030,#StayWoke,,,,,,,,,,,,,,,,,,,,,1.6861597972411924e+18,,,,,https://twitter.com/HeluvaShot/status/1686159797241192448,False,37294e86,en,0,"{'neg': 0.248, 'neu': 0.345, 'pos': 0.407, 'compound': 0.3182}",0.407,0.345,0.248,0.3182,Positive
1166,Wed Aug 02 23:36:00 +00:00 2023,trudeaus underage sex scandal accuser paid million nondisclosure agreement israelnationalnewscomnews via,2,fc577286,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#Pedophile,#Globalists,#WEF,#NWO,#WHO,#UN,#Agenda2030,#TrudeauDivorce,#SophieTrudeau??,,,,,,,,,,,,,,,,1.6868836669311304e+18,https://www.israelnationalnews.com/news/270001?utm_source=twitter&utm_medium=social&utm_campaign=share,,,,https://twitter.com/FearlessFriends/status/1686883666931130368,True,05618311,en,5,"{'neg': 0.192, 'neu': 0.596, 'pos': 0.212, 'compound': 0.0772}",0.212,0.596,0.192,0.0772,Positive
1173,Fri Jul 21 23:21:00 +00:00 2023,quite sizeable team much public charity donation diverted fund salary ceo staff govt supported feeding system fit neatly end family unit,0,aec08303,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.6825312248022712e+18,,,,,https://twitter.com/MNotts19/status/1682531224802271233,False,b9c86c8b,en,0,"{'neg': 0.0, 'neu': 0.63, 'pos': 0.37, 'compound': 0.8402}",0.37,0.63,0.0,0.8402,Positive
1176,Sat Jul 15 23:36:00 +00:00 2023,brilliant,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#StopTheWEF,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,1.6803606874014188e+18,,,,,https://twitter.com/KissRkagnes2/status/1680360687401418753,False,728c22f0,en,0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5859}",1.0,0.0,0.0,0.5859,Positive
1177,Sun Jul 09 23:44:00 +00:00 2023,kicking campaign another highlighting demand,9,82811217,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,#colour,#HLPF2023,,#feminist,#SDGs,#Agenda2030,,,,,,,,,,,,,,,,,,,1.6781883436479283e+18,,,,,https://twitter.com/JoCrawford_Melb/status/1678188343647928320,False,5bf5dffc,en,14,"{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.128}",0.0,0.727,0.273,-0.128,Negative
1178,Sun Aug 20 23:25:00 +00:00 2023,gfmis,1,ccd27522,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Agenda2030,#UnitedWeWin,,,,,,,,,,,,,,,,,,,,,,,1.6934039978501898e+18,https://gfm.is/,,,,https://twitter.com/JamesKenway_OG/status/1693403997850189879,False,1de4d5d0,en,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1181,Fri Jul 07 23:52:00 +00:00 2023,single family home,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.6774656723962757e+18,,,,,https://twitter.com/RahaTalous/status/1677465672396275713,False,bd078678,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1183,Thu Jun 29 23:49:00 +00:00 2023,yes look like win win situation involved pain disruption,1,,,,,,,,,,,,,,,,,0,0,0,fb9eca55,8407ec06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.6745657927285105e+18,,,,,https://twitter.com/_Winged_Warrior/status/1674565792728510465,False,81a61751,en,1,"{'neg': 0.269, 'neu': 0.139, 'pos': 0.593, 'compound': 0.7906}",0.593,0.139,0.269,0.7906,Positive
1187,Mon Jul 17 23:44:00 +00:00 2023,pipedvideowatchvzwtkk,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#agenda2030,#sustainability,,,,,,,,,,,,,,,,,,,,,,,1.681087472497832e+18,https://piped.video/watch?v=ZW2tkK52U-o,,,,https://twitter.com/J_Wise_geology/status/1681087472497831938,False,493b2b24,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1190,Tue Jun 27 23:55:00 +00:00 2023,never hid uswe paying attention,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.6738424410094715e+18,,,,,https://twitter.com/JREHodges/status/1673842441009471489,False,622780a4,en,0,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.0762}",0.245,0.755,0.0,0.0762,Positive
1194,Sat Jun 17 23:55:00 +00:00 2023,starmer tory thatcher implementing b,0,,,,,,,,,,,,,,,,,0,0,0,f4f4cd51,00bdf6f3,1c69c20f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#WEFpuppet,#Agenda2030,#NetZero,#CBDC,,,,,,,,,,,,,,,,,,,,,1.6702186944405012e+18,,,,,https://twitter.com/zaak_morga/status/1670218694440501252,False,414fd727,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1195,Mon Aug 28 23:21:00 +00:00 2023,agenda nowagenda,2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Chemtrails,#WeatherManipulation,#MauiLandGrab,#Mauifires,#Agenda2030,#NewWorldOrder,#DepopulationAgenda,#populationControl,#WEF2030Agenda,#ClimateScam,#MauiCoverUp,#MauiMassacre,#ClimateScam,#ClimateCult,#WakeUpAmerica,,,,,,,,,,1.696301926407684e+18,,,,,https://twitter.com/imwatchingyouu2/status/1696301926407684241,False,80845b2d,en,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1207,Sun Jul 09 23:41:00 +00:00 2023,crime collusion current research u post insight said written posted devil plain sight must snuff save,0,71b0da80,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,#Agenda2065.,,,,,,,,,,,,,,,,,,,,,,,1.6781875571866788e+18,,,,,https://twitter.com/finotekarta/status/1678187557186678784,False,4eaab2d3,en,0,"{'neg': 0.342, 'neu': 0.519, 'pos': 0.139, 'compound': -0.6908}",0.139,0.519,0.342,-0.6908,Negative
1210,Fri Jul 21 23:19:00 +00:00 2023,former pfizer vice president dr mike yeadon talk,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,#DigitalID,#CBSC's.,,,,,,,,,,,,,,,,,,,,,,1.6825308769266972e+18,,,,,https://twitter.com/Jazath96/status/1682530876926697472,False,6c44a19e,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1213,Tue Jul 11 23:44:00 +00:00 2023,people,6,,,,,,,,,,,,,,,,,0,0,0,fc1b32b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#ClimateCult,#ClimateScam,#WokeMindVirus,#Agenda2030,,,,,,,,,,,,,,,,,,,,,1.678913121920901e+18,,,,,https://twitter.com/doyle_esther/status/1678913121920901121,False,7ba7720a,en,9,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1214,Sun Aug 06 23:15:00 +00:00 2023,still think world economic forum innocent think tank watch conspiracy theory klaus schwab openly talk plan,60,,,,,,,,,,,,,,,,,0,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,#WorldEconomicForum,#KlausSchwab,#thegreatreset,#NewWorldOrder,#Agenda2030,,,,,,,,,,,,,,,,,,,,1.6883279318424983e+18,,,,,https://twitter.com/wokeworldorder_/status/1688327931842498560,True,8b6781b9,en,115,"{'neg': 0.172, 'neu': 0.707, 'pos': 0.121, 'compound': -0.25}",0.121,0.707,0.172,-0.25,Negative
1215,Fri Aug 18 23:37:00 +00:00 2023,solo dei criminali nzst possono avere il coraggio di spingere allinoculazione di un ennesimo vx kller casi di rappresentano un disastro di proporzioni bibliche siete degni eredi dei v predecessori del rich fck,2,,,,,,,,,,,,,,,,,0,0,0,e8c8c37b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#MaloreImprovviso,#V_V,#Agenda2030,#VaccineInjuries.,,,,,,,,,,,,,,,,,,,,,1.6926821245564846e+18,,,,,https://twitter.com/SatyaGr92051028/status/1692682124556484685,False,fb701ea0,en,2,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.5574}",0.104,0.896,0.0,0.5574,Positive
1217,Tue Jun 27 23:54:00 +00:00 2023,nothing wildfire firework genocidal prick,4,,,,,,,,,,,,,,,,,0,0,3,f180f1a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.673842269462438e+18,,,,,https://twitter.com/JamesWulf74/status/1673842269462437891,False,17960b6e,en,7,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.34}",0.0,0.625,0.375,-0.34,Negative
1220,Mon Jul 31 23:38:00 +00:00 2023,im elected president abolish bike lane,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#bikes,#bikelanes,#POTUS,#getthefuckofftheroad,#Agenda2030,#Agenda21,,,,,,,,,,,,,,,,,,,1.686159368050598e+18,,,,,https://twitter.com/palehotepbear/status/1686159368050597889,False,113d652e,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1222,Thu Jul 13 23:42:00 +00:00 2023,youre right im thinking something worried never thankfully waking even havent arent falling give pushing elite propaganda,0,,,,,,,,,,,,,,,,,0,0,0,4844670c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,#ClimateScam,,,,,,,,,,,,,,,,,,,,,,,1.6796373876583793e+18,,,,,https://twitter.com/MalcolmSheen1/status/1679637387658379264,False,b1519852,en,0,"{'neg': 0.377, 'neu': 0.623, 'pos': 0.0, 'compound': -0.706}",0.0,0.623,0.377,-0.706,Negative
1225,Wed Aug 02 23:35:00 +00:00 2023,much rice reserve country thenationalnewscomuae,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#ClimateScam,#Agenda2030,#WorldReset,,,,,,,,,,,,,,,,,,,,,,1.686883390799102e+18,https://www.thenationalnews.com/uae/2023/08/02/uae-retailers-have-more-than-six-months-of-rice-in-reserve-amid-india-export-ban/,,,,https://twitter.com/MehnazJH1/status/1686883390799101952,False,5a497302,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1226,Sat Aug 12 23:43:00 +00:00 2023,eerily reminds kinda happend germany,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Ahrtal,#HAARP,#NEXRAD,#DirectedEnergyWeapons,#GeoEngineering,#WeatherModificationActOf1976,#WeatherModification,#StratosphericAerosolInjection,#Agenda2030,#15MinuteCities,#SmartCities,#DigitalSurveillance,#ClimateScam,,,,,,,,,,,,1.6905094663476552e+18,,,,,https://twitter.com/guerrilla_g5/status/1690509466347655168,False,92596b55,en,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1250,Thu Jun 29 23:45:00 +00:00 2023,one building china people live supermarket shop hairdresser pharmacy seems rather lot bloody big apartment block going uk,6,,,,,,,,,,,,,,,,,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,#15MinuteCities,#NoWEF,#StopULEZ,#QuestionEverything,#Agenda2030,#Agenda21,,,,,,,,,,,,,,,,,,,1.674564699659149e+18,,,,,https://twitter.com/RevdTina1/status/1674564699659149313,False,4710ce3c,en,15,"{'neg': 0.266, 'neu': 0.734, 'pos': 0.0, 'compound': -0.7003}",0.0,0.734,0.266,-0.7003,Negative
1251,Fri Jul 07 23:46:00 +00:00 2023,entered partnership accelerate delivery agenda formalised corporate capture sovereign government shifting u dangerously closer isnt theory actual conspiracy gettrcompostplcyfe,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#UN,#WEF,#NGO,#agenda2030,,,,,,,,,,,,,,,,,,,,,1.6774642422602547e+18,https://gettr.com/post/p2lcy6fe470,,,,https://twitter.com/DarrylHowell7/status/1677464242260254724,False,236e798b,en,0,"{'neg': 0.138, 'neu': 0.735, 'pos': 0.127, 'compound': -0.0577}",0.127,0.735,0.138,-0.0577,Negative
1253,Sat Jun 17 23:47:00 +00:00 2023,done pls share vaccine livestock,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#auspol,#WEFpuppet,#Australia,#Livestock,#NSWpol,#satanism,#BillGates,#Klaus,#DepopulationAgenda,#Agenda2030,#Albo,#Klaus,#farmers,#FarmersProtest,#WEFpuppet,#WEF,,,,,,,,,1.670216591924146e+18,,,,,https://twitter.com/AustraliaCalli1/status/1670216591924146176,True,dbc79dbc,en,1,"{'neg': 0.0, 'neu': 0.462, 'pos': 0.538, 'compound': 0.3612}",0.538,0.462,0.0,0.3612,Positive
1254,Tue Aug 08 23:28:00 +00:00 2023,nz experimental rat,4,,,,,,,,,,,,,,,,,0,0,0,25f49355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Agenda2030,,,,,,,,,,,,,,,,,,,,,,,,1.6890561358302822e+18,,,,,https://twitter.com/pandit751/status/1689056135830282244,False,810777a3,en,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
1255,Mon Aug 28 23:08:00 +00:00 2023,important information know dont know yet,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#agenda2030,#NWO,#smartcity,#buildbackbetter,#depopulation,,,,,,,,,,,,,,,,,,,,1.6962986221432996e+18,,,,,https://twitter.com/1glinton/status/1696298622143299688,False,19f8642d,en,0,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.2023}",0.265,0.735,0.0,0.2023,Positive
