,X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,user_is_verified,user_name,language,engagement
133,398,Mon Dec 05 17:02:00 +00:00 2022,"If you have experienced side effects or an autoimmune disorder after receiving the Gardasil vaccine, we have created a comprehensive guide which includes links to helpful resources and support groups. #Gardasil #hpv """"bit.ly/3OVYlcP",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#Gardasil,#hpv,,,,,,,,,,,,,,,,,,,,,,,1.5998113603423846e+18,https://bit.ly/3OVYlcP,,,,False,35be2b85,en,4
134,399,Sat Jan 14 15:02:00 +00:00 2023,"The HPV vaccine protects against the types of HPV that most often cause cervical cancers. HPV can also cause other kinds of cancer in both men and women.  "" ""#hpv #hpvvaccine #vaccine #gardasil #cancerprevention #cervicalcancer #humanpapalomavirus",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#hpv,#hpvvaccine,#vaccine,#gardasil,#cancerprevention,#cervicalcancer,#humanpapalomavirus,,,,,,,,,,,,,,,,,,1.614276656297902e+18,,,,,False,5cfc7d9b,en,0
135,403,Tue Dec 13 02:42:00 +00:00 2022,"Many young people who received the Gardasil vaccine are suffering, & it has been a living nightmare for parents with kids who experienced adverse reactions to the vaccine. They trusted Gardasil, never suspecting the harm that could follow. #Gardasil #hpv """"bit.ly/3e5OmUy",3,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#Gardasil,#hpv,,,,,,,,,,,,,,,,,,,,,,,1.602494035104567e+18,https://bit.ly/3e5OmUy,,,,False,35be2b85,en,8
136,404,Mon Feb 27 22:51:00 +00:00 2023,"?? Flyer NB #Jarnac #boycott ""#ParentsEnColere #Gardasil  docdroid.net/DEUlfVr/jarnac-Ö ""??#ProtegeonsNosEnfants",11,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,#Jarnac,#boycott,#ParentsEnColere,#Gardasil,,,,,,,,,,,,,,,,,,,,,1.6303398119438868e+18,https://www.docdroid.net/DEUlfVr/jarnac-4-nb-pdf,,,,False,a7587ab3,en,18
137,406,Thu Dec 29 04:58:00 +00:00 2022,"I liked Perry, but his #Gardasil mandate for girls really annoyed me and I have never forgotten it.""""I think that he's a good Joe, but I think that he either got some bad advice on that or he got a healthy campaign donation.",0,,,,,,,,,,,,,,,,,0,0,0,f09ee4bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6083264502638715e+18,,,,,False,d5c85a8e,en,0
138,413,Tue Jan 24 14:36:00 +00:00 2023,Could the Gardasil vaccine lawsuit result in big payouts? trialsitenews.com/a/gardasilÖ #HPV #Gardasil #HPVvaccine #vaccine #vaccines #vaccineinjury,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#HPV,#Gardasil,#HPVvaccine,#vaccine,#vaccines,#vaccineinjury,,,,,,,,,,,,,,,,,,,1.6178940459589427e+18,https://www.trialsitenews.com/a/gardasil-hpv-vaccine-lawsuit-could-result-in-big-global-payouts-46bd6baf,,,,False,96dfacc5,en,1
139,421,Fri Dec 09 00:18:00 +00:00 2022,"Did you know a healthy 17-year-old woman suddenly developed inflammation of the heart muscle & died within 2 weeks of receiving an #HPVvaccine?""amjmed.com/article/S0002-934Ö Sign up: physiciansforinformedconsentÖ ""#1stDoNoHarm #Vaccines #Vaccination #InformedConsent #HPV #Gardasil",46,,,,,,,,,,,,,,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,#HPVvaccine?,#1stDoNoHarm,#Vaccines,#Vaccination,#InformedConsent,#HPV,#Gardasil,,,,,,,,,,,,,,,,,,1.6010082519775846e+18,http://www.amjmed.com/article/S0002-9343(10)00922-8/fulltext,https://physiciansforinformedconsent.org/newsletter/,,,True,3dbf9855,en,73
140,424,Fri Mar 03 23:17:00 +00:00 2023,Parents up in arms over CA AB 659 that would mandate the #HPV vaccine for students. The science is not settled on the #Gardasil HPV vaccine. Peer reviewed publications demonstrate that. bit.ly/AB659-HPV-Vaccine @wendycarrillo @HeathFloraCA @BMaienschein @Patterdude @KevinMcCartyCA,2,2ba176f5,507c347d,c84a0920,ec6f2644,650f2494,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#HPV,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6317958851171492e+18,https://bit.ly/AB659-HPV-Vaccine,,,,False,35be2b85,en,5
141,426,Sun Dec 11 19:06:00 +00:00 2022,"Season 1 #gardasil""Season 2 #CovidVaccine Sans oublier #mediator #levothyrox...""Perseverare diabolicum",2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#gardasil,#CovidVaccine,#mediator,#levothyrox...,,,,,,,,,,,,,,,,,,,,,1.6020170768514826e+18,,,,,False,aab427e6,en,4
142,431,Mon Jan 16 15:40:00 +00:00 2023,"#Gardasil 9 (#HPV Vaccine) Schedule, Side Effects, Warnings""drugs.com/gardasil.html ""Comprehensive reference.",0,,,,,,,,,,,,,,,,,0,0,0,ac526d25,ff7456fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6150111677135176e+18,https://www.drugs.com/gardasil.html,,,,True,ac526d25,en,0
143,432,Sat Mar 11 15:28:00 +00:00 2023,"For anyone who doesn't know Colton's story ??"" #gardasil ""thevaccinereaction.org/2018/Ö",3,,,,,,,,,,,,,,,,,0,0,1,e929a4b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6345769885087662e+18,https://thevaccinereaction.org/2018/10/the-hpv-vaccine-on-trial-seeking-justice-for-a-generation-betrayed/,,,,False,a9f94678,en,4
144,433,Mon Feb 27 22:37:00 +00:00 2023,"#Merck #Gardasil #clinicaltrials trickery"" Merged saline #placebo & #vaccine placebo groups ""1 in 38 girls will get an #autoimmune disease within 6 or 7 months of their Gardasil shot & they hid that."""""""""" ""Lawsuits in progress.",4,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#Merck,#Gardasil,#clinicaltrials,#placebo,#vaccine,#autoimmune,,,,,,,,,,,,,,,,,,,1.6303363637647852e+18,,,,,False,4ba93a44,en,8
145,436,Wed Dec 21 19:50:00 +00:00 2022,"TribuneScientifique What about the #Gardasil HPV vaccine? Dr GÈrard DelÈpine takes the time to answer you. And if you take the time to read it """"""""Do not vaccinate neither girls nor boys: a dangerous and ineffective vaccine against cancer""""""""",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6056519526032753e+18,,,,,False,047e8289,en,2
146,441,Fri Mar 03 22:56:00 +00:00 2023,Parents up in arms over CA Assembly Bill 659 that would mandate the #HPV vaccine for students. The science is not settled on the #Gardasil HPV vaccine. Peer reviewed publications demonstrate that. bit.ly/AB659-HPV-Vaccine @JimWoodAD2 @MarieWaldron75 @AsmAguiarCurry @drarambulaAD31,4,4af6c244,1d9108b6,bcd1df35,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#HPV,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6317905860460582e+18,https://bit.ly/AB659-HPV-Vaccine,,,,False,35be2b85,en,8
147,443,Mon Feb 27 22:37:00 +00:00 2023,"injurious #vaccines ""#Gardasil #Hepatitis B""MMR",1,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#vaccines,#Gardasil,#Hepatitis,,,,,,,,,,,,,,,,,,,,,,1.6303363359355983e+18,,,,,False,4ba93a44,en,2
148,444,Sat Mar 11 15:26:00 +00:00 2023,"The #HPV #Vaccine on Trial: Seeking Justice for a Generation Betrayed"" #gardasil#vaccineinjury#pharmacide#RIPColton ""thevaccinereaction.org/2018/Ö",2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#HPV,#Vaccine,#gardasil,#vaccineinjury,#pharmacide,#RIPColton,,,,,,,,,,,,,,,,,,,1.6345765520829315e+18,https://thevaccinereaction.org/2018/10/the-hp,,,,False,a9f94678,en,2
149,445,Thu Mar 09 00:47:00 +00:00 2023,"TAKE ACTION: Protect Our Children?? Demand adequate informed consent for #HPVvaccines"" ?? bit.ly/3ynDtnh Submit written/oral testimony on Friday 3/10 between 8am + 3pm ET. The hearing will be TUES, 3/10 @ 1pm in the House HGO Committee  ""#Maryland #Gardasil",101,,,,,,,,,,,,,,,,,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,#HPVvaccines,#Maryland,#Gardasil,,,,,,,,,,,,,,,,,,,,,,1.63363067313852e+18,https://bit.ly/3ynDtnh,,,,True,fd900b24,en,158
150,454,Mon Feb 27 22:37:00 +00:00 2023,"??Steve Kirsch interview w/ Alix Mayer"" #unvaccinated vs #Vaccinated  The Expertsô#Gardasil ""Pharma makes 50-60B USD/yr on the children's #vaccine schedule & they make an additional 500B selling people the treatments, to not cure, but manage all the conditions they cause""""""""",1,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#unvaccinated,#Vaccinated,#Gardasil,#vaccine,,,,,,,,,,,,,,,,,,,,,1.6303363310492055e+18,,,,,False,4ba93a44,en,3
151,459,Tue Mar 07 16:18:00 +00:00 2023,"A realistic estimate is that one in 500 girls ñ or 1,000 of the 500,000 vaccinated experience serious side effects. #Gardasil  #Denmark",3,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,#Denmark,,,,,,,,,,,,,,,,,,,,,,,1.6331400939710502e+18,,,,,False,125d29b7,en,4
152,460,Mon Jan 16 13:36:00 +00:00 2023,"History repeats itself. #CovidVaccines are the new Gardasil. Seriously, this is just a variation on an old antivax theme that started with some teenaged girls suffering syncopal episodes after #Gardasil 15+ years ago.",164,,,,,,,,,,,,,,,,,0,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,#CovidVaccines,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.614979898439e+18,,,,,False,ff7456fa,en,192
153,462,Tue Feb 21 20:28:00 +00:00 2023,"@EO_Nutrition You may already know this, but studies on the #Gardasil #HPV vaccine show that it depletes thiamine levels.  Anyone who's taken those shots needs to supplement with #thiamine",0,5e17316a,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#HPV,#thiamine,,,,,,,,,,,,,,,,,,,,,,1.6281294363347558e+18,,,,,False,2d9e1a09,en,0
154,465,Mon Jan 16 07:07:00 +00:00 2023,"#HPV #gardasil #Quebec """"fb.watch/i4Ihm_HGUm/?mibextiÖ",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#HPV,#gardasil,#Quebec,,,,,,,,,,,,,,,,,,,,,,1.614882028104876e+18,https://fb.watch/i4Ihm_HGUm/?mibextid=2Rb1fB,,,,False,7624f3d8,en,0
155,468,Tue Mar 07 16:16:00 +00:00 2023,"Why are deaths from #CervicalCancer increasing so rapidly AFTER the introduction of #Gardasil? Is this not potentially a safety signal that needs investigation?""""naturalblaze.com/2015/06/.VbÖ",4,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#CervicalCancer,#Gardasil?,,,,,,,,,,,,,,,,,,,,,,,1.6331395200266936e+18,https://www.naturalblaze.com/2015/06/.VbEXt_caLMk.twitter,,,,False,125d29b7,en,5
156,471,Sat Mar 11 10:28:00 +00:00 2023,"The blame game. "" Gardasil HPV Class Action Lawsuit Updates - 2023 #Merck the makers of #Gardasil plan to defend themselves in court by saying itís the doctorís responsibility to warn the patients of potential side effects.  ""millerandzois.com/products-lÖ",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Merck,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6345014490687324e+18,https://www.millerandzois.com/products-liability/gardasil/,,,,False,c0167354,en,1
157,481,Sun Mar 05 20:24:00 +00:00 2023,"Remember, Dr. #JulieGerberding, former director of the Centers for Disease Control and Prevention (2002-2009), was named president of Merck & Co Incís vaccine division! #Gardasil approved in 2006!",6,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"#JulieGerberding,",#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6324771552747028e+18,,,,,False,125d29b7,en,7
158,490,Wed Mar 01 22:31:00 +00:00 2023,#Gardasil #Merck #Danger #EffetsSecondairesVaccins,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#Gardasil,#Merck,#Danger,#EffetsSecondairesVaccins,,,,,,,,,,,,,,,,,,,,,1.6310595713881702e+18,,,,,False,2c7b674f,en,3
159,501,Wed Dec 21 13:13:00 +00:00 2022,"POTS is an autonomic nervous system disorder characterized by an excessive increase in heart rate when a person stands up.""#Gardasil #Lawsuit #AutoImmuneDisorder""bit.ly/3VCDtKh",2,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#Gardasil,#Lawsuit,#AutoImmuneDisorder,,,,,,,,,,,,,,,,,,,,,,1.6055519356245606e+18,https://bit.ly/3VCDtKh,,,,False,35be2b85,en,7
160,502,Sun Mar 05 20:07:00 +00:00 2023,"Interviews with five study participants and more than 2,300 pages of documents obtained through freedom-of-information requests from hospitals and health authorities suggest inadequacies built into #Merckís major clinical tests of #Gardasil.",8,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Merckís,#Gardasil.,,,,,,,,,,,,,,,,,,,,,,,1.632472910236377e+18,,,,,False,125d29b7,en,11
161,503,Sat Jan 14 12:08:00 +00:00 2023,"Reminder: ZERO evidence  #Cervarix / #Gardasil will ever prevent a """"single case of cancer.",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Cervarix,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6142328667241472e+18,,,,,False,2db57c94,en,0
162,504,Fri Dec 23 00:18:00 +00:00 2022,"Did you know that polysorbates in certain #vaccines and drugs can possibly be implicated in severe reactions?""ncbi.nlm.nih.gov/pmc/articleÖ Sign up: physiciansforinformedconsentÖ ""#1stDoNoHarm #Vaccination #InformedConsent #HPV #HPVvaccine #Gardasil #CervicalCancer #Science #Statistics",46,,,,,,,,,,,,,,,,,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,#vaccines,#1stDoNoHarm,#Vaccination,#InformedConsent,#HPV,#HPVvaccine,#Gardasil,#CervicalCancer,#Science,#Statistics,,,,,,,,,,,,,,,1.6060816804684923e+18,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3351639,https://physiciansforinformedconsent.org/newsletter/,,,True,3dbf9855,en,76
163,512,Sun Mar 05 20:04:00 +00:00 2023,"Merckís call to lower the age for Gardasil HPV vaccine 'just another marketing ploy,' critic says ""tinyurl.com/2ohqzwwd ""#age #children #vaccine #call #Critic #Gardasil #health #HPV #marketing #Mercks #PLOY #vaccination",1,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#age,#children,#vaccine,#call,#Critic,#Gardasil,#health,#HPV,#marketing,#Mercks,#PLOY,#vaccination,,,,,,,,,,,,,1.6324720703312896e+18,https://tinyurl.com/2ohqzwwd,,,,False,f3fd4b2b,en,2
164,523,Mon Feb 27 20:01:00 +00:00 2023,"?? Flyer Parents En ColËre ""Lien du pdf :t.me/stock_infos_PEC/957 #Jarnac #macron #Gardasil""#ParentsEnColere #PEC #ProtegeonsNosEnfants",16,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,#Jarnac,#macron,#Gardasil,#ParentsEnColere,#PEC,#ProtegeonsNosEnfants,,,,,,,,,,,,,,,,,,,1.6302972095885476e+18,https://t.me/stock_infos_PEC/957,,,,False,a7587ab3,en,34
165,528,Mon Feb 27 18:30:00 +00:00 2023,"@AssociationPEC @MicheleRivasi @v_joron @noel_sylviane @f_philippot @PavanVincent @JeanYvesCAPO """"#Gardasil",1,a7587ab3,ec60d3e2,c725e1b8,86d01f53,380239dd,3ce5e1a8,d091e5c6,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6302741327713198e+18,,,,,False,7086e2aa,en,1
166,531,Sat Feb 25 05:47:00 +00:00 2023,Do read the thread on #hpv vaccine #gardasil injuries,4,,,,,,,,,,,,,,,,,0,0,0,c0bd8dd3,63657312,742d3e0e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#hpv,#gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6293574393375212e+18,,,,,False,c0bd8dd3,en,6
167,532,Sat Mar 11 06:46:00 +00:00 2023,"2/2 Lately I have heard about pregnant women having being convinced to have these shots too - utter MADNESS!"" ""Watch this and know that many have died, been paralysed and have had their young lives destroyed. #Gardasil",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6344457600989102e+18,,,,,False,d00f5450,en,0
168,534,Thu Dec 01 22:53:00 +00:00 2022,"#Gardasilís Long Shadow of #Autoimmunity Confirmed ó Again ó by New #Study ""#autoimmune ""childrenshealthdefense.org/dÖ",3,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#Gardasilís,#Autoimmunity,#Study,#autoimmune,,,,,,,,,,,,,,,,,,,,,1.5984501407754363e+18,https://childrenshealthdefense.org/defender/merck-gardasil-hpv-vaccine-autoimmunity,,,,False,7b0e78d3,en,6
169,535,Tue Nov 29 16:39:00 +00:00 2022,"#CervicalCancers Caused by #HPV ... are Unfortunate"" precisionvaccinations.com/20Ö ""#vaccine #women #girls #gardasil #MUSCHollingsCancerCenter",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#CervicalCancers,#HPV,#vaccine,#women,#girls,#gardasil,#MUSCHollingsCancerCenter,,,,,,,,,,,,,,,,,,1.5976314405101363e+18,https://www.precisionvaccinations.com/2022/11/29/cervical-cancers-caused-hpv-are-unfortunate,,,,True,c8066041,en,0
170,538,Sat Mar 11 06:46:00 +00:00 2023,"1/2 We were the ëluckyí ones with the Cervarix vaccine. If you can call a Hashimotos diagnosis ëluckyí""If you have a daughter and are being pressured into having her HPV vaccinated ~ DONíT DO IT! #Gardasil ""bit.ly/3LbEtml",1,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.634445640598954e+18,https://bit.ly/3LbEtml,,,,False,d00f5450,en,2
171,539,Sat Feb 25 05:38:00 +00:00 2023,"All #vaccines harm, #gardasil causes infertility and other issues. """"Do not go by vaccine propaganda, and don't forget history",6,,,,,,,,,,,,,,,,,0,0,1,63657312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#vaccines,#gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6293552296061952e+18,,,,,False,c0bd8dd3,en,8
172,543,Sat Dec 03 10:43:00 +00:00 2022,"NEW STUDY: Girls and young women experiencing complications from Merck's #Gardasil #HPV vaccine show symptoms + biological markers of autoimmune conditions via The Journal of Autoimmunity"" ""childrenshealthdefense.org/dÖ",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#HPV,,,,,,,,,,,,,,,,,,,,,,,1.5989913899702067e+18,https://childrenshealthdefense.org/defender/merck-gardasil-hpv-vaccine-autoimmunity,,,,False,8d19bde5,en,0
173,544,Sat Mar 11 00:06:00 +00:00 2023,"An excellent factual book, a must read for any parent considering the #Gardasil vaccine.",0,,,,,,,,,,,,,,,,,0,0,0,75ad123d,218011d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6343451184497702e+18,,,,,False,3c730796,en,1
174,545,Tue Nov 29 09:31:00 +00:00 2022,#CervicalScreening #CervicalCheck #HPV awareness & testing. #Gardasil #Immunisation #ProtectionAgainstCancer,2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#CervicalScreening,#CervicalCheck,#HPV,#Gardasil,#Immunisation,#ProtectionAgainstCancer,,,,,,,,,,,,,,,,,,,1.5975235513636618e+18,,,,,False,15b65f26,en,3
175,548,Sat Dec 03 08:29:00 +00:00 2022,"NEW STUDY: Girls and young women experiencing complications from Merck's #Gardasil #HPV vaccine show symptoms + biological markers of autoimmune conditions via The Journal of Autoimmunity!"" Samme vaccine er pÂ det danske b¯rnevaccinationsprogram !!! ""childrenshealthdefense.org/dÖ",10,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,#Gardasil,#HPV,,,,,,,,,,,,,,,,,,,,,,,1.598957464900096e+18,https://childrenshealthdefense.org/defender/merck-gardasil-hpv-vaccine-autoimmunity/,,,,True,1e948a22,en,16
176,554,Sun Nov 27 06:00:00 +00:00 2022,"Did you know the HPV vaccine can protect you against several types of cancers? ?? The vaccine is available free through general practices for people aged 9ñ26 and is the easiest way to protect yourself from these cancers. "" ""#hpv #hpvvaccine #hpvawareness #hpvvirus #gardasil",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#hpv,#hpvvaccine,#hpvawareness,#hpvvirus,#gardasil,,,,,,,,,,,,,,,,,,,,1.5967457124354007e+18,,,,,False,3a05ec06,en,1
177,558,Sun Mar 05 17:22:00 +00:00 2023,"#Papillomavirus #facts #factsonly ""#FactCheck #Gardasil ??""#VaccineSideEffects",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Papillomavirus,#facts,#factsonly,#FactCheck,#Gardasil,#VaccineSideEffects,,,,,,,,,,,,,,,,,,,1.632431478817661e+18,,,,,False,f3190bd3,en,0
178,561,Mon Nov 07 16:47:00 +00:00 2022,"Did you know Gardasil achieved FDA approval in just six months? One of the principal investigators of the Gardasil clinical trials (the human testing that precedes FDA approval) said the process ìwent too fast.î ""#Gardasil #GardasilLawsuit""bit.ly/3e5OmUy",10,,,,,,,,,,,,,,,,,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,#Gardasil,#GardasilLawsuit,,,,,,,,,,,,,,,,,,,,,,,1.5896607114872586e+18,https://bit.ly/3e5OmUy,,,,False,35be2b85,en,20
179,562,Mon Oct 24 19:42:00 +00:00 2022,A friend of mine whose daughter has #CRPS (she has never had the Covid shot or Gardasil) finished a few weeks of treatment at @SperoClinic in Fayetteville AR a year ago. My friend said some ppl were there getting treatment (successful treatment) for #Gardasil injuries.,0,b42690fe,,,,,,,,,,,,,,,,0,0,0,64077603,01c2b095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#CRPS,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.584631554797867e+18,,,,,False,af6719cb,en,0
