,X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,user_is_verified,user_name,language,engagement
131,372,Tue Jan 24 22:06:00 +00:00 2023,Ne le faites pas il y a eu des effets secondaires grave avec ce vaccin le #gardasil !,4,,,,,,,,,,,,,,,,,0,0,0,1e3817c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6180073980815278e+18,,,,,False,48185489,fr,5
132,373,Sun Dec 11 22:47:00 +00:00 2022,"VaccinÈe en 2009-2010, maladie auto immune crohn en 2012-2013 ?? jíose mÍme pas me demander si il y a un lien je risque de devenir folle. Je ne me vaccinerai plus jamais, heureusement que je níai pas fait celui du Covid .. #gardasil",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6020725291364557e+18,,,,,False,0d540bfe,fr,0
133,375,Tue Mar 07 21:09:00 +00:00 2023,"Et hop, on recommence !"" AprËs tout, cíetait pas juste que seuls #pfizer & #moderna se gavent.. gr‚ce aux politiques ìsanitairesî occidentales Au tour de #Merck maintenantÖEt puis si on vous dit quíil níy a pas díeffet secondaire et que cíest bon pour líhumanitÈÖ ""#Gardasil",2,,,,,,,,,,,,,,,,,0,0,0,782ad777,f0e23d43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#pfizer,#moderna,#Merck,#Gardasil,,,,,,,,,,,,,,,,,,,,,1.633213329379414e+18,,,,,False,76a6a178,fr,3
134,376,Fri Dec 09 16:16:00 +00:00 2022,"@MORELPIERRE monsieur le dÈputÈ renseignez vous avant de proposer le #gardasil et tt vaccin contre le #papillomavirus Obligatoire, de milliers de filles ont eu leur vie dÈtruite par ce vaccin inefficace, un bon suivi gyneco annuel suffit pr avoir les mÍme rÈsultats !",1,,,,,,,,,,,,,,,,,0,0,0,d5318014,d334d4af,5b06a6e1,579838ac,7e7bee66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,#papillomavirus,,,,,,,,,,,,,,,,,,,,,,,1.6012493305972204e+18,,,,,False,c812a5b9,fr,1
135,377,Fri Mar 03 23:59:00 +00:00 2023,"Vous n'avez rien compris ! Je ne suis pas """"""""antivax"""""""", mon avis ne dÈpend pas de ce que dit Macron, LibÈ ou mÍme Raoult mais des donnÈes."" ""Ce vaccin #Gardasil ne marche pas en vie rÈelle, c'est dommage, il Ètait prometteur, j'y avais cru",39,,,,,,,,,,,,,,,,,0,0,3,d52fa009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6318065818000916e+18,,,,,True,c8f7c8bf,fr,58
136,378,Wed Mar 01 23:56:00 +00:00 2023,"DÈcembre 2022 - Le Dr Liliana Zelada trouve du graphËne dans le """"""""vaccin"""""""" tÈtravalent recombinant""""Gardasil contre le """"""""papillomavirus"""""""". #gardasil #vaccin #graphene",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#gardasil,#vaccin,#graphene,,,,,,,,,,,,,,,,,,,,,,1.631081058203517e+18,,,,,False,797bc316,fr,2
137,380,Sat Feb 25 23:51:00 +00:00 2023,"#France #Paris #Jarnac #charente""Pour avoir de vrais conseils avisÈs sur le #Vaccin #HPV #Papillomavirus ce n'est absolument pas #Macron ni le sinistre de la santÈ qu'il faut Ècouter mais une spÈcialiste mondiale.Lien vers le documentaire #Gardasil -""odysee.com/@laileastick:4/20Ö",0,,,,,,,,,,,,,,,,,0,110,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972,#France,#Paris,#Jarnac,#charente,#Vaccin,#HPV,#Papillomavirus,#Macron,#Gardasil,,,,,,,,,,,,,,,,1.6296302808342036e+18,https://odysee.com/@laileastick:4/2022-049-Medicaments-sous-influence:2,,,,True,27e2db75,fr,1143
138,381,Sun Mar 05 22:41:00 +00:00 2023,@PapNdiaye @EmmanuelMacron #gardasil #stop #touchezPasANosEnfants #MacronDestitution #stop aux bro labos ‡ deux sous #dehors!??????,0,61dce985,e9406fca,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,#stop,#touchezPasANosEnfants,#MacronDestitution,#stop,#dehors!??????,,,,,,,,,,,,,,,,,,,1.6325116299076155e+18,,,,,False,534f6aa7,fr,0
139,385,Sat Mar 11 18:59:00 +00:00 2023,"Bravo et merci ‡ vous !""#NeTouchezPasANosEnfants#EffetsSecondaires #Covid""#Gardasil",3,,,,,,,,,,,,,,,,,0,0,0,0b1623f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#NeTouchezPasANosEnfants,#EffetsSecondaires,#Covid,#Gardasil,,,,,,,,,,,,,,,,,,,,,1.6346301697752924e+18,,,,,False,7086e2aa,fr,3
140,386,Wed Jan 18 08:46:00 +00:00 2023,"#Gardasil (vaccin†anti-HPV, papillomavirus) : 10 mensonges dans un seul article de l'AFP Factuel""Merci ‡ @france_soir de dÈbunker la propagande de #BigPharma !""francesoir.fr/opinions-tribuÖ",409,ed522992,,,,,,,,,,,,,,,,0,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,#Gardasil,#BigPharma,,,,,,,,,,,,,,,,,,,,,,,1.6156317331221258e+18,http://www.francesoir.fr/opinions-tribunes/gardasil-10-mensonges-dans-un-seul-article-d-afp-factuel,,,,True,7926d0b2,fr,623
141,391,Thu Dec 29 15:16:00 +00:00 2022,"Le #Gardasil est un bon contre exemple. Il est prÈventif et efficace, mais il n'est pas #ARNm",0,,,,,,,,,,,,,,,,,0,0,1,1ac9d8b8,e1c5772a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#ARNm,,,,,,,,,,,,,,,,,,,,,,,1.6084820282692155e+18,,,,,False,0427b4ac,fr,1
142,392,Mon Dec 19 22:16:00 +00:00 2022,"Et oui la $ciÄncÄ des vaccins ne date pas des rÈcents #dealers #Pfizer !! Le #Gardasil, c'Ètait dÈj‡ le mÍme cynisme, alors que les tests de dÈpistage Ètaient (et restent) l‡  opÈrationnels pour autant que je m'en souvienne ( sans compter les traitements)",2,,,,,,,,,,,,,,,,,0,0,0,32f667c9,d5aa46be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#dealers,#Pfizer,"#Gardasil,",,,,,,,,,,,,,,,,,,,,,,1.604963806572e+18,,,,,False,6acd78cd,fr,2
143,393,Tue Jan 24 20:46:00 +00:00 2023,Et @SoloBucketpond qui a fait un fil ?? documentÈ sur le #Gardasil.,1,ae86383b,,,,,,,,,,,,,,,,0,0,0,12ba55ec,1e3817c6,fd900b24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil.,,,,,,,,,,,,,,,,,,,,,,,,1.6179872470470735e+18,,,,,False,12ba55ec,fr,1
144,394,Sun Dec 11 20:25:00 +00:00 2022,?????? mais cette pourriture est tellement prÈvisible Ö díune main il offre les capotes et de líautre il vous prÈvient díavance de la propagande outranciËre quíil sera fait sur les enfants pour les vaxxiner contre le papillomavirus Ö vous reprendrez bien un peu de #GARDASIL ??,12,,,,,,,,,,,,,,,,,0,0,1,6b68dd22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#GARDASIL,,,,,,,,,,,,,,,,,,,,,,,,1.6020367522560614e+18,,,,,False,e8c20c53,fr,13
145,396,Wed Mar 01 23:45:00 +00:00 2023,"#Gardasil #Papillomavirus #OcÈaneBourguignon""""divergence-images.com/rodolpÖ",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,#Papillomavirus,#OcÈaneBourguignon,,,,,,,,,,,,,,,,,,,,,,1.6310782067563438e+18,https://www.divergence-images.com/rodolphe-escher/reportages/oceane-bourguignon-victime-du-gardasil-RE0154/oceane-bourguignon-victime-du-gardasil-ref-RE0154013.html,,,,False,b90dac39,fr,2
146,400,Mon Dec 19 21:36:00 +00:00 2022,#Gardasil un #vaccin dangereux,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#vaccin,,,,,,,,,,,,,,,,,,,,,,,1.604953749914411e+18,,,,,False,02d36964,fr,0
147,402,Thu Mar 09 15:39:00 +00:00 2023,"Une enquÍte ‡ visionner...""""#gardasil #papillomavirus",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,#papillomavirus,,,,,,,,,,,,,,,,,,,,,,,1.6338549959750984e+18,,,,,False,8f21e0ae,fr,0
148,405,Sun Dec 11 20:09:00 +00:00 2022,RT - #Gardasil de Merck ou vouloir imposer un ??sans jamais avoir prouvÈ qu'il protËge de quelque #Cancer  que ce soit ??,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#Cancer,,,,,,,,,,,,,,,,,,,,,,,1.6020328205532403e+18,,,,,False,89878b88,fr,1
149,408,Wed Dec 21 21:09:00 +00:00 2022,#macron tu sais o˘ tu peux te la mettre ton obligation de vaccination avec le #Gardasil !!!,5,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#macron,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6056717491520387e+18,,,,,False,ce441245,fr,7
150,409,Wed Mar 01 23:44:00 +00:00 2023,"#Gardasil ""Et c le cas pour beaucoup de soit disant vax ....Les mÈfaits sont connus et trËs invalidants voire mortels , mais les bienfaits sont tjrs hypothÈtiques ""#hdpros @PascalPraud @ivanrioufol  @christine_kelly",0,24c36df2,c330fbbe,fb1e4217,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#hdpros,,,,,,,,,,,,,,,,,,,,,,,1.6310779536173955e+18,,,,,False,56d3f62e,fr,0
151,410,Tue Mar 07 19:13:00 +00:00 2023,#Gardasil #corruption #obligationvaccinale Ö empoisonner et stÈriliser ses enfants Ö quelle sociÈtÈ fait cela ? Ö @MullerBronnL @FrcsBraun @b_belhaddad,7,48f07538,252b0256,9918b39e,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,#Gardasil,#corruption,#obligationvaccinale,,,,,,,,,,,,,,,,,,,,,,1.633184051824558e+18,,,,,False,e24c876d,fr,12
152,412,Sat Feb 25 23:03:00 +00:00 2023,"????????""#vaccination #gardasilIls ont mÍme rÈussi,  gr‚ce ‡ #McKinsey s˚rement, ‡ trouver le prÈtexte pour vouloir vacciner aussi les garÁons ! ????#PapNdiaye traitre!#MACRONleTRAITRE ""#TousUnis contre autant d'inepties",2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#vaccination,#gardasil,#McKinsey,#PapNdiaye,#MACRONleTRAITRE,#TousUnis,,,,,,,,,,,,,,,,,,,1.6296181338194327e+18,,,,,False,7dda4107,fr,5
153,415,Fri Dec 23 17:23:00 +00:00 2022,"Ne vaccinez ni filles, ni garÁons par #Gardasil : un #vaccin dangereux et inefficace contre le #cancer | #FranceSoir francesoir.fr/opinions-tribuÖ",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#vaccin,#cancer,#FranceSoir,,,,,,,,,,,,,,,,,,,,,1.6063396866324152e+18,https://www.francesoir.fr/opinions-tribunes/ne-vaccinez-ni-filles-ni-garcons-par-gardasil-un-vaccin-dangereux-et-inefficace#.Y6Xj3IS8E7Y.twitter,,,,False,2cf354e6,fr,1
154,416,Sat Mar 11 15:46:00 +00:00 2023,#Gardasil arnaque poi..son,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6345815795560899e+18,,,,,False,f0dad914,fr,1
155,417,Thu Mar 09 09:47:00 +00:00 2023,"Le vax anti Covid provoque des myocardites et nombreux effets secondaires graves""Les 11 vaccins obligatoires pour les nourrissons (Loi Buzyn) provoquent des effets secondaires graves & ds  dÈcËs causÈs par ls adjuvants"" #Gardasil ArrÍt immÈdiat aprËs 17 dÈcËs jeunes filles  Inde",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6337664911232696e+18,,,,,False,87d7af5f,fr,1
156,419,Mon Jan 16 18:54:00 +00:00 2023,"@Revahb1""@BonsensOrg@JeanYvesCAPO@Beatrice_Rosen@BlaiseElise@CollectifsUnis @BanounHelene@MartineWonner@Annie_Trichelotgrand plan de vaccination contre le papillonnavirus, des ÈlËves de 5Ëme, dans la rÈgion Aquitaine est discutÈ #Papillonavirus""#Gardasil",2,c03a1570,af303d5e,d091e5c6,69cb1bb7,3f1954bf,a3825f34,e74fe1cb,f4798ace,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Papillonavirus,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.615059881597276e+18,,,,,False,7086e2aa,fr,5
157,420,Tue Jan 24 14:34:00 +00:00 2023,"Animal ‡ sang froid, sans beaucoup d'affect dans le travail, l'homme a su surmonter beaucoup d'Èpreuves et de critiques sans dÈvier de sa route.""""Un homme ‡ poigne ! ????@ALnpvl @Revahb1 #gardasil @XavierBazin2 @vaccinologie Áa promet",0,a48203ee,c03a1570,43504360,7503d5d6,,,,,,,,,,,,,0,0,1,e5e7f4cb,bd06181c,f66a38c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.617893629007368e+18,,,,,False,e5e7f4cb,fr,1
158,422,Mon Dec 19 21:28:00 +00:00 2022,"Et oui la $ciÄncÄ des vaccins ne date pas des rÈcents #dealers #Pfizer !! Le #Gardasil, c'Ètait dÈj‡ le mÍme cynisme. IVM HCQ",1,,,,,,,,,,,,,,,,,0,0,0,7661d629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#dealers,#Pfizer,"#Gardasil,",,,,,,,,,,,,,,,,,,,,,,1.604951925698351e+18,,,,,False,6acd78cd,fr,2
159,423,Tue Mar 07 17:52:00 +00:00 2023,Belle connerie ! L'expÈrience #Pfizer est pourtant un exemple ‡ ne pas reproduire avec le #Gardasil qui est aussi dangereux qu'eux !!! «a suffit la propagande des #BigPharma !!!!,0,,,,,,,,,,,,,,,,,0,0,0,14d9dff3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Pfizer,#Gardasil,#BigPharma,,,,,,,,,,,,,,,,,,,,,,1.6331637122477875e+18,,,,,False,4477fd5a,fr,1
160,425,Wed Dec 21 20:34:00 +00:00 2022,Surtout ne pas vacciner nos enfants avec le #Gardasil .. maÔs j ai lu aujourdíhui un article qui mentionnait la #vaccination des poules en masse contre la #GrippeAviaire Ö et ils cherchent pour les canards.. des gros malades #MacronEstUnPsychopathe #Macron #WEF #vonderLeyen,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#vaccination,#GrippeAviaire,#MacronEstUnPsychopathe,#Macron,#WEF,#vonderLeyen,,,,,,,,,,,,,,,,,,1.6056629112877916e+18,,,,,False,1a5c387d,fr,0
161,428,Fri Dec 23 07:52:00 +00:00 2022,Parents suivez ce conseil pour prÈserver la santÈ de vos enfants : ne les faites pas vacciner contre le papillomavirus avec du #Gardasil : vaccin dangereux et inefficace contre le cancer. Cf @CaudeHenrion,1,cf320380,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6061959343830876e+18,,,,,False,33892043,fr,1
162,434,Tue Jan 24 14:30:00 +00:00 2023,"#vaccination ""#gardasil ""?? nous sommes responsables de la santÈ de nos enfants...",2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#vaccination,#gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6178925452747323e+18,,,,,False,7dda4107,fr,4
163,435,Mon Dec 19 19:08:00 +00:00 2022,Le vaccin #Gardasil ne doit pas devenir obligatoire mais bien plutÙt laissÈ ‡ l'apprÈciation des familles !,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6049164770855035e+18,,,,,False,f7c38b2a,fr,1
164,437,Sun Dec 11 12:44:00 +00:00 2022,Vous la voyez venir la vaccination obligatoire avec le #gardasil poison ???? contre le papillomavirus ?? Toujours jouer sur la peur pour vous faire croire que c'est pour votre protection ?? Donc une enfant de 11 ans risque d'avoir un cancer du col de l'utÈrus bande de malades ??,3,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6019209073243914e+18,,,,,False,48185489,fr,7
165,438,Sun Mar 05 22:05:00 +00:00 2023,"""""Petit point Gardasil ‡ partir du plan de gestion des risques.."""""""" de @StatChrisCotton ??"" avec ce petit plus  sur les risques de ce vaccin.. #Gardasil nitter.net/Nat53703058/statÖ""de @Nat53703058",1,6b241f53,83319a80,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6325027206229156e+18,https://nitter.net/Nat53703058/status/1631754319488774145?s=20,,,,False,a1d353a4,fr,1
166,439,Wed Mar 01 23:17:00 +00:00 2023,"Incitation ‡ la #vaccination contre le #papillomavirus : """"""""C'est de la #propagande politique !""""""""""#Macron #Jarnac #Gardasil""odysee.com/@LigneDroiteMatinÖ",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#vaccination,#papillomavirus,#propagande,#Macron,#Jarnac,#Gardasil,,,,,,,,,,,,,,,,,,,1.631071250427568e+18,https://odysee.com/@LigneDroiteMatinale:8/libre-info-virus:a?src=embed&t=141.639959,,,,False,aa5c86ac,fr,0
167,442,Sat Feb 25 21:37:00 +00:00 2023,"?? ¿ partager svp ??#Gardasil """"#ProtegeonsNosEnfants @BanounHelene @AgretDenis @aragon_jb @silvano_trotta @LLP_Le_Vrai @Le__General_0ff @mmtchi @StatChrisCotton @myriampalomba @veroniquegenest @f_philippot @ouestmoncycle @PanDanTag @Steiner61421320 @papanours60 @DubreuilhMarcel",37,e74fe1cb,72afb910,5a29f7ec,39a18cd0,8927b614,f40af646,7debd22a,6b241f53,4826edc5,567b434f,380239dd,9c980ddf,6229fd75,18e319a5,a7eb75d1,cb31cf71,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,#ProtegeonsNosEnfants,,,,,,,,,,,,,,,,,,,,,,,,1.6295963495146127e+18,,,,,False,a7587ab3,fr,73
168,446,Mon Jan 16 15:32:00 +00:00 2023,"Bonnes futures ??. N oubliez pas celles contre le monkey truc!??????. """"Et le #gardasil, aussi. Nos doctes savants sont pour! (pour les autres, pas pour leurs enfants)??. Il n y a plus rien de ´†scientifique†ª †dans ces recommandations. C est aussi simple que cela.",0,,,,,,,,,,,,,,,,,0,0,1,b48bd726,109fd087,76c742ae,97f1d7d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"#gardasil,",,,,,,,,,,,,,,,,,,,,,,,,1.6150089968673096e+18,,,,,False,0149470b,fr,1
169,447,Sat Jan 14 12:53:00 +00:00 2023,"Tiens tiens...""Des #revelations ‡ venir...????Et en #France ???? que deviennent les recours ?!???Silence des #merdias #journaleux?????? ??Nous n'oublierons pas que pendant ce temps, #AFP ment sur le #Gardasil???????francesoir.fr/opinions-tribuÖ""?? #mensonges #CORRUPTION #Manipulation",1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#revelations,#France,#merdias,#journaleux??????,#AFP,#Gardasil???????,#mensonges,#CORRUPTION,#Manipulation,,,,,,,,,,,,,,,,1.6142442106426737e+18,https://www.francesoir.fr/opinions-tribunes/cardio-vasculaire,,,,False,17aeea4b,fr,1
170,448,Mon Dec 19 18:58:00 +00:00 2022,"Cancer: Le #Gardasil, un #vaccin ‡ l'effet boomerang """"20minutes.fr/sante/802652-20Ö via @20minutes",1,e6d05a31,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"#Gardasil,",#vaccin,,,,,,,,,,,,,,,,,,,,,,,1.6049140199194296e+18,https://www.20minutes.fr/sante/802652-20111010-cancer-gardasil-vaccin-effet-boomerang,,,,False,de37e57a,fr,2
171,449,Tue Jan 24 14:02:00 +00:00 2023,Vous ne jugez donc pas crÈdible le docteur GÈrard DÈlÈpine quand il parle su sujet ? Son article me parait pourtant sourcÈ.  #Gardasil  francesoir.fr/opinions-tribuÖ,2,,,,,,,,,,,,,,,,,0,0,1,86403bd5,1e3817c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6178854722479183e+18,https://www.francesoir.fr/opinions-tribunes/ne-vaccinez-ni-filles-ni-garcons-par-gardasil-un-vaccin-dangereux-et-inefficace,,,,False,4a0ee34c,fr,3
172,450,Fri Mar 03 22:38:00 +00:00 2023,"@EmmanuelMacron @AssembleeNat @Senat""@AssociationPEC @Reaction191 @DIVIZIO1 @PoliceVerite #Nuremberg2Now Le #Gardasil est interdit aux USA et en France depuis le 31/12/2020Et vous voulez injecter nos gamins ?""Vous nous expliquez ? ??????",2,e9406fca,1c6b1312,e9e48586,a7587ab3,05ca72a2,303a46bd,44c7518b,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Nuremberg2Now,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6317862754548326e+18,,,,,False,1364f82d,fr,4
173,453,Fri Dec 23 07:07:00 +00:00 2022,"Grd danger du #Gardasil ""Comme #Pfizer pr #COVID19 une escroquerie majeure du gvt corrompu du #MacronNousPrendPourDesCons ??RT les amis pr informer????""#JusticePourLesSuspendus #vaccination #Braun #Veran #spike #Arnmessager #UE #EffetsSecondairesvaccins19",2,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,#Pfizer,#COVID19,#MacronNousPrendPourDesCons,#JusticePourLesSuspendus,#vaccination,#Braun,#Veran,#spike,#Arnmessager,#UE,#EffetsSecondairesvaccins19,,,,,,,,,,,,,1.6061848212223468e+18,,,,,False,9d484c58,fr,4
174,455,Fri Mar 03 22:30:00 +00:00 2023,"#Gardasil interdit en France depuis le 31/12/2020""""Sans commentaire non ?",2,,,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6317841468370452e+18,,,,,False,1364f82d,fr,4
175,457,Sat Feb 25 20:34:00 +00:00 2023,"Organisons nous pour l'accueillir avec pancartes bien voyantes et tracts de rÈinformation !?? #gardasil ??""""#ProtegeonsNosEnfants",51,,,,,,,,,,,,,,,,,0,1,7,e74fe1cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,#gardasil,#ProtegeonsNosEnfants,,,,,,,,,,,,,,,,,,,,,,,1.6295807086990743e+18,,,,,False,a7587ab3,fr,96
176,458,Sun Mar 05 20:57:00 +00:00 2023,"La #vaccination au #Gardasil, contre le prÈtendu ´†#papillomavirus†ª est tout aussi criminelle que les autres. La #mÈdecine marchande  ment . Cíest principalement un #charlatanisme fondÈ sur des croyances issues de la propagande. "" #DocteurKnock""#ArgentRoi",0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#vaccination,"#Gardasil,",#mÈdecine,#charlatanisme,#DocteurKnock,#ArgentRoi,,,,,,,,,,,,,,,,,,,1.632485444008e+18,,,,,False,97062c21,fr,0
